dataset,approach,approach_label,vocab_size,vocab_source,seed,paradigm,n_classes,chance_level,accuracy_mean,accuracy_std,accuracy_ci_low,accuracy_ci_high,macro_f1_mean,kappa_mean,compression_ratio,mean_token_len_ms,n_folds,n_trials,n_subjects,timestamp
ssvep_nakanishi,envelope_8_30hz,Envelope adaptive bands (H6),512,shared,789,SSVEP,12,0.0833,0.08888888888888889,0.020786985482077452,0.06111111111111111,0.1111111111111111,0.08138592471629828,0.006060606060606062,1.183,18.54,3,540,3,2026-03-21T22:08:03.124238
ssvep_nakanishi,envelope_8_30hz,Envelope adaptive bands (H6),512,shared,2024,SSVEP,12,0.0833,0.07777777777777778,0.02525589203145529,0.044444444444444446,0.10555555555555556,0.07273263591379073,-0.006060606060606062,1.183,18.54,3,540,3,2026-03-21T22:08:03.127238
ssvep_nakanishi,spectral_500ms,STFT log-PSD 1000 ms (H7),512,shared,42,SSVEP,12,0.0833,0.09629629629629628,0.021436735005167084,0.06666666666666667,0.11666666666666665,0.07711641249433014,0.014141414141414121,1.104,552.94,3,540,3,2026-03-21T22:08:08.287606
ssvep_nakanishi,spectral_500ms,STFT log-PSD 1000 ms (H7),512,shared,123,SSVEP,12,0.0833,0.09444444444444444,0.019772367133391318,0.06666666666666667,0.1111111111111111,0.07836758768364784,0.012121212121212163,1.104,552.94,3,540,3,2026-03-21T22:08:08.291106
ssvep_nakanishi,spectral_500ms,STFT log-PSD 1000 ms (H7),512,shared,456,SSVEP,12,0.0833,0.09444444444444444,0.020786985482077455,0.06666666666666667,0.11666666666666665,0.0819124836175031,0.012121212121212163,1.104,552.94,3,540,3,2026-03-21T22:08:08.294106
ssvep_nakanishi,spectral_500ms,STFT log-PSD 1000 ms (H7),512,shared,789,SSVEP,12,0.0833,0.09814814814814815,0.02237601106221217,0.06666666666666667,0.11666666666666665,0.0824880526197011,0.016161616161616193,1.104,552.94,3,540,3,2026-03-21T22:08:08.297106
ssvep_nakanishi,spectral_500ms,STFT log-PSD 1000 ms (H7),512,shared,2024,SSVEP,12,0.0833,0.09074074074074073,0.017173367584251305,0.06666666666666667,0.10555555555555556,0.07600720898589931,0.008080808080808133,1.104,552.94,3,540,3,2026-03-21T22:08:08.300606
ssvep_nakanishi,delta_quant,Delta (Δ amplitude) BPE (H8),512,shared,42,SSVEP,12,0.0833,0.07407407407407407,0.011415581486979588,0.06111111111111111,0.08888888888888889,0.05425631509116421,-0.010101010101010091,1.068,4.17,3,540,3,2026-03-21T22:08:16.168356
ssvep_nakanishi,delta_quant,Delta (Δ amplitude) BPE (H8),512,shared,123,SSVEP,12,0.0833,0.07592592592592592,0.006928995160692483,0.06666666666666667,0.08333333333333333,0.05777397729080147,-0.008080808080808058,1.068,4.17,3,540,3,2026-03-21T22:08:16.172357
ssvep_nakanishi,delta_quant,Delta (Δ amplitude) BPE (H8),512,shared,456,SSVEP,12,0.0833,0.07777777777777778,0.012001371663718261,0.06111111111111111,0.08888888888888889,0.05970648038673687,-0.006060606060606026,1.068,4.17,3,540,3,2026-03-21T22:08:16.175355
ssvep_nakanishi,delta_quant,Delta (Δ amplitude) BPE (H8),512,shared,789,SSVEP,12,0.0833,0.07222222222222222,0.009072184232530289,0.06111111111111111,0.08333333333333333,0.057286530900384124,-0.012121212121212125,1.068,4.17,3,540,3,2026-03-21T22:08:16.178355
ssvep_nakanishi,delta_quant,Delta (Δ amplitude) BPE (H8),512,shared,2024,SSVEP,12,0.0833,0.07407407407407407,0.009442628728875527,0.06111111111111111,0.08333333333333333,0.05771001674940538,-0.010101010101010091,1.068,4.17,3,540,3,2026-03-21T22:08:16.181355
ssvep_nakanishi,multiband_alpha_beta,Multi-band Envelope θ/α/β (H9),512,shared,42,SSVEP,12,0.0833,0.0888888888888889,0.00907218423253029,0.07777777777777778,0.10000000000000002,0.07821649180257732,0.006060606060606062,1.224,4.84,3,540,3,2026-03-21T22:08:26.971585
ssvep_nakanishi,multiband_alpha_beta,Multi-band Envelope θ/α/β (H9),512,shared,123,SSVEP,12,0.0833,0.08333333333333333,0.01635511271542194,0.06666666666666667,0.10555555555555556,0.07092411454787023,-3.700743415417188e-17,1.224,4.84,3,540,3,2026-03-21T22:08:26.975084
ssvep_nakanishi,multiband_alpha_beta,Multi-band Envelope θ/α/β (H9),512,shared,456,SSVEP,12,0.0833,0.0888888888888889,0.00907218423253029,0.07777777777777778,0.10000000000000002,0.07499413067427131,0.006060606060606062,1.224,4.84,3,540,3,2026-03-21T22:08:26.977584
ssvep_nakanishi,multiband_alpha_beta,Multi-band Envelope θ/α/β (H9),512,shared,789,SSVEP,12,0.0833,0.08703703703703702,0.009442628728875531,0.07777777777777778,0.10000000000000002,0.07503900716415317,0.004040404040404029,1.224,4.84,3,540,3,2026-03-21T22:08:26.981085
ssvep_nakanishi,multiband_alpha_beta,Multi-band Envelope θ/α/β (H9),512,shared,2024,SSVEP,12,0.0833,0.07962962962962962,0.009442628728875527,0.06666666666666667,0.08888888888888889,0.06835466979205189,-0.004040404040403993,1.224,4.84,3,540,3,2026-03-21T22:08:26.984084
