token_id,merge_level,length_base,duration_ms,dominant_freq_hz,spectral_entropy,hjorth_activity,hjorth_mobility,hjorth_complexity,band_delta,band_theta,band_alpha,band_beta,band_gamma
834,771,32,250.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,772,5,39.0625,22.053155816871683,-0.0,0.0025,1.0825317547305484,1.005662977687534,0.0,0.0,0.0,0.0,0.0
836,773,4,31.25,30.643369160404063,1.301574289281613,0.0107421875,1.5042028661807099,0.26651449208213035,0.0,0.0,0.0,0.0,0.5652173913043478
837,774,4,31.25,30.643369160404063,1.301574289281613,0.0107421875,1.5042028661807099,0.26651449208213035,0.0,0.0,0.0,0.0,0.5652173913043478
838,775,4,31.25,22.178042346202343,0.9182958340544896,0.01171875,1.0886621079036347,0.9742785792574934,0.0,0.0,0.0,0.0,0.33333333333333337
839,776,4,31.25,33.26706351930351,1.251629167387823,0.00390625,1.632993161855452,0.0,0.0,0.0,0.0,0.0,0.6666666666666667
840,777,4,31.25,33.26706351930351,1.251629167387823,0.00390625,1.632993161855452,0.0,0.0,0.0,0.0,0.0,0.6666666666666667
842,779,4,31.25,13.581221810508401,1.2344977967946407,0.0234375,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5
843,780,7,54.6875,10.736898582290568,0.9876925088958033,0.03125,0.5270462766947299,1.2470765814495917,0.0,0.0,0.0,0.0,0.5652173913043478
844,781,4,31.25,22.178042346202343,0.9182958340544897,0.0029296875,1.0886621079036347,0.9742785792574934,0.0,0.0,0.0,0.0,0.33333333333333326
845,782,5,39.0625,22.053155816871683,-0.0,0.0025,1.0825317547305484,1.005662977687534,0.0,0.0,0.0,0.0,0.0
846,783,5,39.0625,20.7919146995647,1.251629167387823,0.01875,1.0206207261596576,0.0,0.0,0.0,0.0,0.0,0.6666666666666667
847,784,5,39.0625,22.053155816871683,0.9182958340544897,0.0024999999999999996,1.0825317547305484,1.005662977687534,0.0,0.0,0.0,0.0,0.33333333333333326
848,785,64,500.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,787,4,31.25,30.643369160404063,1.301574289281613,0.0107421875,1.5042028661807099,0.26651449208213035,0.0,0.0,0.0,0.0,0.5652173913043478
851,788,5,39.0625,20.7919146995647,1.2344977967946407,0.01875,1.0206207261596576,0.0,0.0,0.0,0.0,0.0,0.5
852,789,32,250.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,790,5,39.0625,9.624786270806684,0.9807983646944296,0.035,0.472455591261534,1.4110673659011153,0.0,0.0,0.0,0.0,0.5813953488372092
854,791,6,46.875,20.453157720621228,0.6840384356390417,0.008680555555555554,1.0039920318408908,0.6654964218749373,0.0,0.0,0.0,0.0,0.8181818181818181
856,793,4,31.25,16.795813961191005,1.1206278986197225,0.06640625,0.8244625898677898,0.7136144352030567,0.0,0.0,0.0,0.0,0.4347826086956522
857,794,4,31.25,30.643369160404063,1.301574289281613,0.0107421875,1.5042028661807099,0.26651449208213035,0.0,0.0,0.0,0.0,0.5652173913043478
858,795,4,31.25,22.178042346202343,0.8631205685666311,0.0029296875,1.0886621079036347,0.9742785792574934,0.0,0.0,0.0,0.0,0.7142857142857141
859,796,32,250.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,797,7,54.6875,9.055288697449702,0.907165767573082,0.019770408163265307,0.4445004445006667,1.7997732283455572,0.0,0.0,0.0,0.0,0.6774193548387096
861,798,6,46.875,13.06704314795249,1.301574289281613,0.009114583333333334,0.6414269805898185,1.3779954745128076,0.0,0.0,0.0,0.0,0.5652173913043477
864,801,32,250.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,803,32,250.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,806,4,31.25,11.58210487593933,0.4854607607459134,0.0107421875,0.5685352436149612,1.865601444574912,0.0,0.0,0.0,0.0,0.8947368421052632
870,807,32,250.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,808,10,78.125,13.226949070588255,1.2958184389362981,0.0064062500000000005,0.649276344211975,1.2252026982445454,0.0,0.0,0.0,0.5172621233352742,0.0
873,810,64,500.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,811,6,46.875,21.865345333775682,0.8631205685666311,0.0021701388888888886,1.0733126291998991,1.008589413074848,0.0,0.0,0.0,0.0,0.7142857142857141
875,812,4,31.25,13.581221810508401,1.2344977967946407,0.0234375,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5
876,813,5,39.0625,22.57212460476192,1.251629167387823,0.00875,1.1080065755348978,0.5131154057822237,0.0,0.0,0.0,0.0,0.6666666666666667
877,814,5,39.0625,14.484282889943131,1.2344977967946407,0.021250000000000005,0.7109955737431513,0.7996326061803949,0.0,0.0,0.0,0.0,0.5
878,815,4,31.25,30.643369160404063,1.069385738534449,0.0107421875,1.5042028661807099,0.26651449208213035,0.0,0.0,0.0,0.0,0.7142857142857142
879,816,4,31.25,30.643369160404063,1.069385738534449,0.0107421875,1.5042028661807099,0.26651449208213035,0.0,0.0,0.0,0.0,0.7142857142857142
880,817,4,31.25,30.643369160404063,1.301574289281613,0.0107421875,1.5042028661807099,0.26651449208213035,0.0,0.0,0.0,0.0,0.5652173913043478
881,818,4,31.25,30.643369160404063,1.301574289281613,0.0107421875,1.5042028661807099,0.26651449208213035,0.0,0.0,0.0,0.0,0.5652173913043478
882,819,4,31.25,22.178042346202343,0.9182958340544896,0.01171875,1.0886621079036347,0.9742785792574934,0.0,0.0,0.0,0.0,0.33333333333333337
883,820,5,39.0625,12.732395447351628,0.8631205685666311,0.01,0.625,1.5084944665313014,0.0,0.0,0.0,0.0,0.7142857142857141
884,821,4,31.25,16.795813961191005,1.1206278986197225,0.06640625,0.8244625898677898,0.7136144352030567,0.0,0.0,0.0,0.0,0.4347826086956522
885,822,32,250.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,824,32,250.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,825,4,31.25,30.643369160404063,1.069385738534449,0.0107421875,1.5042028661807099,0.26651449208213035,0.0,0.0,0.0,0.0,0.7142857142857142
889,826,4,31.25,22.178042346202343,0.9182958340544896,0.01171875,1.0886621079036347,0.9742785792574934,0.0,0.0,0.0,0.0,0.33333333333333337
890,827,5,39.0625,7.564170041041565,0.8631205685666311,0.021249999999999998,0.37130532861625287,2.9319862226614473,0.0,0.0,0.0,0.0,0.7142857142857142
892,829,4,31.25,11.58210487593933,1.301574289281613,0.0107421875,0.5685352436149612,1.865601444574912,0.0,0.0,0.0,0.0,0.5652173913043478
893,830,4,31.25,33.26706351930351,1.251629167387823,0.00390625,1.632993161855452,0.0,0.0,0.0,0.0,0.0,0.6666666666666667
894,831,4,31.25,30.643369160404063,1.069385738534449,0.0107421875,1.5042028661807099,0.26651449208213035,0.0,0.0,0.0,0.0,0.7142857142857142
895,832,4,31.25,30.643369160404063,1.301574289281613,0.0107421875,1.5042028661807099,0.26651449208213035,0.0,0.0,0.0,0.0,0.5652173913043478
897,834,4,31.25,30.643369160404063,1.301574289281613,0.0107421875,1.5042028661807099,0.26651449208213035,0.0,0.0,0.0,0.0,0.5652173913043478
898,835,32,250.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,836,4,31.25,22.178042346202343,0.9182958340544897,0.0029296875,1.0886621079036347,0.9742785792574934,0.0,0.0,0.0,0.0,0.33333333333333326
900,837,5,39.0625,22.053155816871683,0.9182958340544897,0.0024999999999999996,1.0825317547305484,1.005662977687534,0.0,0.0,0.0,0.0,0.33333333333333326
901,838,4,31.25,11.58210487593933,1.301574289281613,0.0107421875,0.5685352436149612,1.865601444574912,0.0,0.0,0.0,0.0,0.5652173913043478
902,839,5,39.0625,29.404207755828914,0.9182958340544897,0.00375,1.4433756729740645,0.4618802153517006,0.0,0.0,0.0,0.0,0.33333333333333326
903,840,7,54.6875,9.055288697449702,0.907165767573082,0.019770408163265307,0.4445004445006667,1.7997732283455572,0.0,0.0,0.0,0.0,0.6774193548387096
904,841,6,46.875,19.46731664609419,1.317247260819558,0.017795138888888895,0.9555996712574344,0.4443323920837107,0.0,0.0,0.0,0.0,0.5319148936170212
905,842,7,54.6875,10.736898582290568,0.9876925088958033,0.03125,0.5270462766947299,1.2470765814495917,0.0,0.0,0.0,0.0,0.5652173913043478
909,846,4,31.25,30.643369160404063,1.069385738534449,0.0107421875,1.5042028661807099,0.26651449208213035,0.0,0.0,0.0,0.0,0.7142857142857142
910,847,4,31.25,13.581221810508401,1.2344977967946407,0.0234375,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5
911,848,6,46.875,21.865345333775686,0.9182958340544898,0.002170138888888888,1.0733126291998993,1.0085894130748478,0.0,0.0,0.0,0.0,0.33333333333333315
912,849,4,31.25,30.643369160404063,1.301574289281613,0.0107421875,1.5042028661807099,0.26651449208213035,0.0,0.0,0.0,0.0,0.5652173913043478
913,850,4,31.25,13.581221810508401,1.2344977967946407,0.0234375,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5
914,851,5,39.0625,20.7919146995647,1.2344977967946407,0.01875,1.0206207261596576,0.0,0.0,0.0,0.0,0.0,0.5
915,852,4,31.25,13.581221810508401,1.2344977967946407,0.0234375,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5
916,853,5,39.0625,20.7919146995647,1.251629167387823,0.01875,1.0206207261596576,0.0,0.0,0.0,0.0,0.0,0.6666666666666667
917,854,5,39.0625,11.969270698629595,1.0,0.05375,0.587540201494411,1.2752636285305876,0.0,0.0,0.0,0.0,0.5
918,855,4,31.25,11.58210487593933,1.301574289281613,0.0107421875,0.5685352436149612,1.865601444574912,0.0,0.0,0.0,0.0,0.5652173913043478
920,857,5,39.0625,11.969270698629595,1.0,0.05375,0.587540201494411,1.2752636285305876,0.0,0.0,0.0,0.0,0.5
921,858,32,250.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,859,5,39.0625,14.484282889943131,1.2344977967946407,0.021250000000000005,0.7109955737431513,0.7996326061803949,0.0,0.0,0.0,0.0,0.5
923,860,4,31.25,13.581221810508401,1.2344977967946407,0.0234375,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5
924,861,4,31.25,11.58210487593933,1.301574289281613,0.0107421875,0.5685352436149612,1.865601444574912,0.0,0.0,0.0,0.0,0.5652173913043478
925,862,4,31.25,33.26706351930351,1.251629167387823,0.015625,1.632993161855452,0.0,0.0,0.0,0.0,0.0,0.6666666666666667
927,864,4,31.25,22.178042346202343,0.8631205685666311,0.01171875,1.0886621079036347,0.9742785792574934,0.0,0.0,0.0,0.0,0.7142857142857142
928,865,5,39.0625,20.7919146995647,1.2344977967946407,0.01875,1.0206207261596576,0.0,0.0,0.0,0.0,0.0,0.5
929,866,32,250.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,867,4,31.25,13.581221810508401,1.2344977967946407,0.0234375,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5
931,868,4,31.25,22.178042346202343,0.9182958340544897,0.0029296875,1.0886621079036347,0.9742785792574934,0.0,0.0,0.0,0.0,0.33333333333333326
932,869,4,31.25,22.178042346202343,0.9182958340544897,0.0029296875,1.0886621079036347,0.9742785792574934,0.0,0.0,0.0,0.0,0.33333333333333326
933,870,5,39.0625,29.404207755828914,0.9182958340544897,0.00375,1.4433756729740645,0.4618802153517006,0.0,0.0,0.0,0.0,0.33333333333333326
935,872,4,31.25,11.58210487593933,1.301574289281613,0.0107421875,0.5685352436149612,1.865601444574912,0.0,0.0,0.0,0.0,0.5652173913043478
936,873,17,132.8125,20.957751098090995,0.9182958340544904,0.0008650519031141868,1.0287612013363452,1.0016881474657557,0.0,0.0,0.0,0.3333333333333326,0.0
937,874,32,250.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,875,4,31.25,13.581221810508401,0.5689955935892811,0.0234375,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9000000000000001
939,876,5,39.0625,22.053155816871683,0.9182958340544896,0.009999999999999998,1.0825317547305484,1.005662977687534,0.0,0.0,0.0,0.0,0.33333333333333337
940,877,5,39.0625,7.564170041041565,0.8631205685666311,0.021249999999999998,0.37130532861625287,2.9319862226614473,0.0,0.0,0.0,0.0,0.7142857142857142
941,878,4,31.25,11.58210487593933,1.301574289281613,0.0107421875,0.5685352436149612,1.865601444574912,0.0,0.0,0.0,0.0,0.5652173913043478
942,879,5,39.0625,9.624786270806684,0.9807983646944296,0.035,0.472455591261534,1.4110673659011153,0.0,0.0,0.0,0.0,0.5813953488372092
944,881,4,31.25,33.26706351930351,1.251629167387823,0.00390625,1.632993161855452,0.0,0.0,0.0,0.0,0.0,0.6666666666666667
947,884,5,39.0625,22.053155816871683,0.9182958340544897,0.0024999999999999996,1.0825317547305484,1.005662977687534,0.0,0.0,0.0,0.0,0.33333333333333326
948,885,4,31.25,22.178042346202343,0.9182958340544897,0.0029296875,1.0886621079036347,0.9742785792574934,0.0,0.0,0.0,0.0,0.33333333333333326
949,886,32,250.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,888,4,31.25,11.58210487593933,1.301574289281613,0.0107421875,0.5685352436149612,1.865601444574912,0.0,0.0,0.0,0.0,0.5652173913043478
952,889,5,39.0625,22.053155816871683,0.9182958340544896,0.009999999999999998,1.0825317547305484,1.005662977687534,0.0,0.0,0.0,0.0,0.33333333333333337
955,892,6,46.875,19.467316646094194,0.7111537191609085,0.01779513888888889,0.9555996712574345,0.44433239208371067,0.0,0.0,0.0,0.0,0.8604651162790699
956,893,32,250.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,894,4,31.25,11.58210487593933,1.301574289281613,0.0107421875,0.5685352436149612,1.865601444574912,0.0,0.0,0.0,0.0,0.5652173913043478
961,898,4,31.25,30.643369160404063,1.069385738534449,0.0107421875,1.5042028661807099,0.26651449208213035,0.0,0.0,0.0,0.0,0.7142857142857142
963,900,5,39.0625,20.7919146995647,1.2344977967946407,0.01875,1.0206207261596576,0.0,0.0,0.0,0.0,0.0,0.5
964,901,4,31.25,30.643369160404063,1.301574289281613,0.0107421875,1.5042028661807099,0.26651449208213035,0.0,0.0,0.0,0.0,0.5652173913043478
965,902,4,31.25,11.58210487593933,1.301574289281613,0.0107421875,0.5685352436149612,1.865601444574912,0.0,0.0,0.0,0.0,0.5652173913043478
966,903,5,39.0625,22.053155816871683,0.9182958340544897,0.0024999999999999996,1.0825317547305484,1.005662977687534,0.0,0.0,0.0,0.0,0.33333333333333326
967,904,4,31.25,22.178042346202343,0.8631205685666311,0.01171875,1.0886621079036347,0.9742785792574934,0.0,0.0,0.0,0.0,0.7142857142857142
968,905,4,31.25,13.581221810508401,0.5689955935892811,0.0234375,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9000000000000001
969,906,4,31.25,30.643369160404063,1.069385738534449,0.0107421875,1.5042028661807099,0.26651449208213035,0.0,0.0,0.0,0.0,0.7142857142857142
970,907,5,39.0625,29.404207755828914,0.9182958340544897,0.00375,1.4433756729740645,0.4618802153517006,0.0,0.0,0.0,0.0,0.33333333333333326
971,908,32,250.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,909,4,31.25,13.581221810508401,1.2344977967946407,0.0234375,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5
974,911,32,250.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,912,6,46.875,19.46731664609419,1.317247260819558,0.017795138888888895,0.9555996712574344,0.4443323920837107,0.0,0.0,0.0,0.0,0.5319148936170212
976,913,5,39.0625,7.564170041041565,0.8631205685666311,0.021249999999999998,0.37130532861625287,2.9319862226614473,0.0,0.0,0.0,0.0,0.7142857142857142
977,914,32,250.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,915,4,31.25,30.643369160404063,1.069385738534449,0.0107421875,1.5042028661807099,0.26651449208213035,0.0,0.0,0.0,0.0,0.7142857142857142
979,916,5,39.0625,27.749612532101548,0.9182958340544897,0.01,1.3621559198564606,0.5500608545197312,0.0,0.0,0.0,0.0,0.33333333333333326
980,917,5,39.0625,27.749612532101548,0.9182958340544897,0.01,1.3621559198564606,0.5500608545197312,0.0,0.0,0.0,0.0,0.33333333333333326
981,918,5,39.0625,22.053155816871683,0.9182958340544897,0.0024999999999999996,1.0825317547305484,1.005662977687534,0.0,0.0,0.0,0.0,0.33333333333333326
984,921,32,250.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,922,4,31.25,11.58210487593933,1.301574289281613,0.0107421875,0.5685352436149612,1.865601444574912,0.0,0.0,0.0,0.0,0.5652173913043478
986,923,32,250.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,924,5,39.0625,22.053155816871683,0.9182958340544897,0.0024999999999999996,1.0825317547305484,1.005662977687534,0.0,0.0,0.0,0.0,0.33333333333333326
988,925,32,250.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,926,4,31.25,11.58210487593933,1.301574289281613,0.0107421875,0.5685352436149612,1.865601444574912,0.0,0.0,0.0,0.0,0.5652173913043478
992,929,5,39.0625,20.7919146995647,1.251629167387823,0.01875,1.0206207261596576,0.0,0.0,0.0,0.0,0.0,0.6666666666666667
993,930,64,500.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,931,5,39.0625,27.749612532101548,0.9182958340544896,0.009999999999999998,1.3621559198564606,0.5500608545197312,0.0,0.0,0.0,0.0,0.33333333333333337
995,932,4,31.25,22.178042346202343,0.9182958340544896,0.01171875,1.0886621079036347,0.9742785792574934,0.0,0.0,0.0,0.0,0.33333333333333337
996,933,5,39.0625,20.7919146995647,1.2344977967946407,0.01875,1.0206207261596576,0.0,0.0,0.0,0.0,0.0,0.5
998,935,4,31.25,13.581221810508401,1.2344977967946407,0.0234375,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5
999,936,4,31.25,22.178042346202343,0.9182958340544896,0.01171875,1.0886621079036347,0.9742785792574934,0.0,0.0,0.0,0.0,0.33333333333333337
1000,937,4,31.25,15.498819766400542,1.1696378781237324,0.0419921875,0.7607965362099409,0.5269370242742678,0.0,0.0,0.0,0.0,0.4603174603174603
1003,940,128,1000.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,942,6,46.875,19.46731664609419,1.317247260819558,0.017795138888888895,0.9555996712574344,0.4443323920837107,0.0,0.0,0.0,0.0,0.5319148936170212
1006,943,5,39.0625,22.053155816871683,0.9182958340544897,0.0024999999999999996,1.0825317547305484,1.005662977687534,0.0,0.0,0.0,0.0,0.33333333333333326
1007,944,5,39.0625,9.624786270806684,0.4854607607459134,0.035,0.472455591261534,1.4110673659011153,0.0,0.0,0.0,0.0,0.8947368421052632
1009,946,5,39.0625,22.053155816871683,0.9182958340544897,0.0024999999999999996,1.0825317547305484,1.005662977687534,0.0,0.0,0.0,0.0,0.33333333333333326
1010,947,5,39.0625,22.053155816871683,0.9182958340544897,0.0024999999999999996,1.0825317547305484,1.005662977687534,0.0,0.0,0.0,0.0,0.33333333333333326
1011,948,4,31.25,33.26706351930351,1.251629167387823,0.00390625,1.632993161855452,0.0,0.0,0.0,0.0,0.0,0.6666666666666667
1012,949,32,250.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,951,4,31.25,13.581221810508405,1.5,0.0078125,0.6666666666666667,3.1819805153394634,0.0,0.0,0.0,0.0,0.49999999999999994
1015,952,32,250.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,955,4,31.25,11.58210487593933,1.301574289281613,0.0107421875,0.5685352436149612,1.865601444574912,0.0,0.0,0.0,0.0,0.5652173913043478
1019,956,4,31.25,11.58210487593933,1.301574289281613,0.0107421875,0.5685352436149612,1.865601444574912,0.0,0.0,0.0,0.0,0.5652173913043478
1020,957,4,31.25,13.581221810508401,1.2344977967946407,0.0234375,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5
1021,958,5,39.0625,20.7919146995647,1.2344977967946407,0.01875,1.0206207261596576,0.0,0.0,0.0,0.0,0.0,0.5
1022,959,4,31.25,30.643369160404063,1.301574289281613,0.0107421875,1.5042028661807099,0.26651449208213035,0.0,0.0,0.0,0.0,0.5652173913043478
1023,960,64,500.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
