dataset,method,n_bins,sqnr_db_mean,sqnr_db_ci_low,sqnr_db_ci_high,corr_mean,corr_ci_low,corr_ci_high,mse_mean,rmse_mean,spectral_distortion_pct,timestamp
bci_iv_2a,uniform,32,22.424548551847526,22.37542261247255,22.47092193386021,0.9971315937886212,0.997091939115735,0.9971631685516095,0.21596320468465938,0.464718414402377,"{'delta': {'mean': 20.714841051827047, 'ci_low': 18.24217900654485, 'ci_high': 23.437910668772812}, 'theta': {'mean': 0.35106285180239066, 'ci_low': 0.2693499219877906, 'ci_high': 0.43499965384834394}, 'alpha': {'mean': 0.44286952264057916, 'ci_low': 0.29816290782071025, 'ci_high': 0.6292631840296574}, 'beta': {'mean': 0.2843568902442194, 'ci_low': 0.18513418192237205, 'ci_high': 0.40881059633084177}, 'gamma': {'mean': 4.859396515230767, 'ci_low': 3.181725274632142, 'ci_high': 7.254582085487524}}",2026-03-07T16:38:30.354715
bci_iv_2a,uniform,64,27.598223388652595,27.46321333518752,27.70862340463717,0.9991094440961864,0.9990750402056043,0.9991395504475364,0.06443181852229331,0.2538342343386591,"{'delta': {'mean': 7.1762633120878645, 'ci_low': 5.992067712064729, 'ci_high': 8.369191766722677}, 'theta': {'mean': 0.24319800273895747, 'ci_low': 0.16429657152146143, 'ci_high': 0.3268917042226339}, 'alpha': {'mean': 0.42426434473187064, 'ci_low': 0.29663364891829636, 'ci_high': 0.6013411893309331}, 'beta': {'mean': 0.3461055632134628, 'ci_low': 0.2593231059821543, 'ci_high': 0.45923949198875275}, 'gamma': {'mean': 1.3138920574271105, 'ci_low': 0.805318372268288, 'ci_high': 1.9691009365469316}}",2026-03-07T16:38:30.357218
bci_iv_2a,uniform,128,31.54708966508582,31.264559067989957,31.805322449462583,0.999611356422504,0.9995732821295179,0.9996418301547073,0.026163827230402118,0.16175236390978068,"{'delta': {'mean': 3.6957032396635956, 'ci_low': 2.8111710047354403, 'ci_high': 4.595388922481316}, 'theta': {'mean': 0.2846130390484444, 'ci_low': 0.2084483486769053, 'ci_high': 0.363494973527198}, 'alpha': {'mean': 0.41010103565439704, 'ci_low': 0.28411423032302285, 'ci_high': 0.5716877538861344}, 'beta': {'mean': 0.35670286615936936, 'ci_low': 0.2642355581482807, 'ci_high': 0.4615720801394928}, 'gamma': {'mean': 0.4823094740384985, 'ci_low': 0.28545539473743836, 'ci_high': 0.6899789171731064}}",2026-03-07T16:38:30.358219
bci_iv_2a,uniform,256,33.86935766076369,33.43632933827047,34.285343387564616,0.9997398564807956,0.9997091096316653,0.9997683218089034,0.01641027763743609,0.12810260589635206,"{'delta': {'mean': 2.8072086076579774, 'ci_low': 2.025431009615825, 'ci_high': 3.6157769847086856}, 'theta': {'mean': 0.2978371502176456, 'ci_low': 0.23573083913534448, 'ci_high': 0.36896931380630166}, 'alpha': {'mean': 0.4010226345314363, 'ci_low': 0.2696005296776374, 'ci_high': 0.5481743674722843}, 'beta': {'mean': 0.355790603519735, 'ci_low': 0.2751623862349659, 'ci_high': 0.46167937717455537}, 'gamma': {'mean': 0.31549819039368626, 'ci_low': 0.17404456282037797, 'ci_high': 0.4611810960690497}}",2026-03-07T16:38:30.358718
bci_iv_2a,uniform,512,34.88711929910897,34.38326607366602,35.38767701001989,0.9997734556753956,0.9997401085292008,0.9998024159492279,0.013876903661539017,0.11780027020995758,"{'delta': {'mean': 2.5730046435367635, 'ci_low': 1.825999314731525, 'ci_high': 3.3407860629413744}, 'theta': {'mean': 0.2997990708028759, 'ci_low': 0.2365794778122575, 'ci_high': 0.3672172612161355}, 'alpha': {'mean': 0.3961039257750574, 'ci_low': 0.2678106325520313, 'ci_high': 0.5414764498520533}, 'beta': {'mean': 0.35410544817759787, 'ci_low': 0.2693914694464279, 'ci_high': 0.4554426691515606}, 'gamma': {'mean': 0.28913126352327595, 'ci_low': 0.1654977737705325, 'ci_high': 0.43911576446039574}}",2026-03-07T16:38:30.359218
bci_iv_2a,uniform,1024,35.23551685170704,34.684076841279236,35.74432862712572,0.99978259102262,0.9997451318655612,0.9998101966815038,0.013196060976208386,0.11487410925099,"{'delta': {'mean': 2.518156842447746, 'ci_low': 1.7546587627195054, 'ci_high': 3.2384722455389934}, 'theta': {'mean': 0.3005991589162622, 'ci_low': 0.23639262396245175, 'ci_high': 0.37191287699395786}, 'alpha': {'mean': 0.3938059870266179, 'ci_low': 0.25418190314725697, 'ci_high': 0.541950264969868}, 'beta': {'mean': 0.3523256763205939, 'ci_low': 0.26500989927777274, 'ci_high': 0.456121260853738}, 'gamma': {'mean': 0.2844642981142506, 'ci_low': 0.16411743861389946, 'ci_high': 0.42803102768179574}}",2026-03-07T16:38:30.360219
bci_iv_2a,mu_law,32,19.443392594918148,19.403349644604496,19.48155564682968,0.9943538816798349,0.9942887539270763,0.9944104762186321,0.4297271177325881,0.655535748630529,"{'delta': {'mean': 43.016937999971, 'ci_low': 37.92530953813085, 'ci_high': 47.89355054242416}, 'theta': {'mean': 1.3355675419370687, 'ci_low': 1.0180750814763844, 'ci_high': 1.681742845179228}, 'alpha': {'mean': 0.4784352914024118, 'ci_low': 0.39209792973890123, 'ci_high': 0.5808283790781116}, 'beta': {'mean': 0.6444520921055311, 'ci_low': 0.5447451188975254, 'ci_high': 0.7581841583004264}, 'gamma': {'mean': 10.86986567918462, 'ci_low': 7.4586323004602795, 'ci_high': 16.045842156628563}}",2026-03-07T16:38:30.360718
bci_iv_2a,mu_law,64,24.878397613930847,24.775423189086663,24.968875542757203,0.998352273136075,0.9983005423759566,0.9983937174957408,0.12103124461545216,0.3478954506966887,"{'delta': {'mean': 13.042918412284017, 'ci_low': 11.233643658646331, 'ci_high': 15.010584901986904}, 'theta': {'mean': 0.3124584417471363, 'ci_low': 0.24121136534643173, 'ci_high': 0.3933041331312477}, 'alpha': {'mean': 0.40437352358889095, 'ci_low': 0.2384093585079412, 'ci_high': 0.6003845385510674}, 'beta': {'mean': 0.2976401509911496, 'ci_low': 0.18663015973925587, 'ci_high': 0.4398252215949342}, 'gamma': {'mean': 2.7901013353640085, 'ci_low': 1.8896698936253704, 'ci_high': 4.099880500292125}}",2026-03-07T16:38:30.361718
bci_iv_2a,mu_law,128,29.43395616556168,29.225591989467564,29.622527979323483,0.9993945611496113,0.9993542021256159,0.9994277640328854,0.04203904327867053,0.20503424903822906,"{'delta': {'mean': 5.428191107837211, 'ci_low': 4.392931811126645, 'ci_high': 6.463586502227116}, 'theta': {'mean': 0.2847132383548584, 'ci_low': 0.19846509656531117, 'ci_high': 0.3823735878604342}, 'alpha': {'mean': 0.44670043124016917, 'ci_low': 0.29418809159838605, 'ci_high': 0.6270249410403506}, 'beta': {'mean': 0.37491682382547226, 'ci_low': 0.2742773330039181, 'ci_high': 0.5094269907848066}, 'gamma': {'mean': 0.8274710474305608, 'ci_low': 0.5121177099484706, 'ci_high': 1.1621737265045593}}",2026-03-07T16:38:30.362219
bci_iv_2a,mu_law,256,32.57548715669017,32.21350248339275,32.9166562596872,0.999672189165564,0.9996361631942972,0.9997022440932445,0.021245069463599595,0.1457568847897059,"{'delta': {'mean': 3.401790127685595, 'ci_low': 2.5845437503000004, 'ci_high': 4.259300032219869}, 'theta': {'mean': 0.31394045307791774, 'ci_low': 0.2431693765041644, 'ci_high': 0.3998723911600587}, 'alpha': {'mean': 0.4327341280455977, 'ci_low': 0.2912602085851755, 'ci_high': 0.5950628771959446}, 'beta': {'mean': 0.38064908069871467, 'ci_low': 0.28727335695162776, 'ci_high': 0.4870905025319338}, 'gamma': {'mean': 0.39184498360051323, 'ci_low': 0.22255004992386251, 'ci_high': 0.5653739197754598}}",2026-03-07T16:38:30.363222
bci_iv_2a,mu_law,512,34.255922676484,33.79874106606677,34.68989773534615,0.9997498324970161,0.9997163631372065,0.9997809767729038,0.015516141986911385,0.12456380688992845,"{'delta': {'mean': 2.8138426655769226, 'ci_low': 2.0531030832750035, 'ci_high': 3.6015334245207793}, 'theta': {'mean': 0.3138915962875734, 'ci_low': 0.24884950699800812, 'ci_high': 0.38353423598550923}, 'alpha': {'mean': 0.4155381550954529, 'ci_low': 0.29002722654321644, 'ci_high': 0.5790102588437153}, 'beta': {'mean': 0.3705213113930743, 'ci_low': 0.28220482157729965, 'ci_high': 0.470082120868888}, 'gamma': {'mean': 0.3131181631034355, 'ci_low': 0.1750381696620873, 'ci_high': 0.4566086231227866}}",2026-03-07T16:38:30.363720
bci_iv_2a,mu_law,1024,34.96466072679758,34.434555697195975,35.49024754229337,0.999773335745009,0.9997391557555024,0.9998009513264846,0.013821492307224416,0.1175648429898344,"{'delta': {'mean': 2.608758567706864, 'ci_low': 1.8401961537284615, 'ci_high': 3.4192780892961108}, 'theta': {'mean': 0.30884493007646563, 'ci_low': 0.24738230089096588, 'ci_high': 0.381754059467624}, 'alpha': {'mean': 0.40497969103298165, 'ci_low': 0.2704936154986819, 'ci_high': 0.5445249152872774}, 'beta': {'mean': 0.3619954918061216, 'ci_low': 0.2752526156650667, 'ci_high': 0.45953358369826774}, 'gamma': {'mean': 0.2930017481996782, 'ci_low': 0.16663456959609438, 'ci_high': 0.4300889269758148}}",2026-03-07T16:38:30.364719
bci_iv_2a,adaptive,32,17.996962221933476,17.895754165370207,18.095048419365135,0.9919337832038804,0.9917396538576749,0.99210679179747,0.58995531496996,0.7680854867590977,"{'delta': {'mean': 83.97926739836598, 'ci_low': 73.35768468635362, 'ci_high': 96.93196714528392}, 'theta': {'mean': 1.164673963106533, 'ci_low': 0.734315231567671, 'ci_high': 1.6606910034298035}, 'alpha': {'mean': 2.8614316017281407, 'ci_low': 2.5623132084091287, 'ci_high': 3.1484296241346104}, 'beta': {'mean': 1.9162470290082925, 'ci_low': 1.6061158270120375, 'ci_high': 2.2848740295590444}, 'gamma': {'mean': 14.48862502139232, 'ci_low': 8.9656166481413, 'ci_high': 22.27574695126025}}",2026-03-07T16:38:30.365218
bci_iv_2a,adaptive,64,21.17343089569493,21.049242182900404,21.293943607865675,0.9960916338992247,0.9959595883362846,0.9962168569705601,0.2830034469137285,0.531980682838887,"{'delta': {'mean': 41.6512523225621, 'ci_low': 37.016203191184786, 'ci_high': 46.66866905618838}, 'theta': {'mean': 0.7121757935280724, 'ci_low': 0.47357176745784435, 'ci_high': 1.000304164557159}, 'alpha': {'mean': 1.4162767740122137, 'ci_low': 1.1780208929147336, 'ci_high': 1.6240547971108372}, 'beta': {'mean': 0.9427845384491254, 'ci_low': 0.7610395173696252, 'ci_high': 1.1408856872628734}, 'gamma': {'mean': 7.228786872754537, 'ci_low': 4.698360414875591, 'ci_high': 11.07366837745481}}",2026-03-07T16:38:30.366219
bci_iv_2a,adaptive,128,24.280105807718915,24.0995287906555,24.446533589353713,0.9980607633326671,0.9979641291408914,0.9981394220565785,0.13863547186262976,0.3723378464011277,"{'delta': {'mean': 20.862982698921485, 'ci_low': 18.678591238186776, 'ci_high': 23.160359946944965}, 'theta': {'mean': 0.4522818380423382, 'ci_low': 0.3173805472225263, 'ci_high': 0.5906450241009041}, 'alpha': {'mean': 0.7138356143328345, 'ci_low': 0.552063412811178, 'ci_high': 0.8771215287068354}, 'beta': {'mean': 0.4965907385294624, 'ci_low': 0.39506636293768116, 'ci_high': 0.5966701342410367}, 'gamma': {'mean': 3.639133705175717, 'ci_low': 2.3772223993592174, 'ci_high': 5.109044261070872}}",2026-03-07T16:38:30.366721
bci_iv_2a,adaptive,256,27.323492685626643,27.117772232741935,27.523792242538022,0.999012472249821,0.9989498787194434,0.999064167516102,0.06943481847647197,0.2635048737243241,"{'delta': {'mean': 10.73490123718158, 'ci_low': 9.348052861805938, 'ci_high': 12.072360479932453}, 'theta': {'mean': 0.2720972061580973, 'ci_low': 0.1966542853164443, 'ci_high': 0.3565508898731531}, 'alpha': {'mean': 0.376445387847366, 'ci_low': 0.27821578183271967, 'ci_high': 0.48182269675999323}, 'beta': {'mean': 0.283613965420667, 'ci_low': 0.21710587322901423, 'ci_high': 0.36162000220805174}, 'gamma': {'mean': 1.8695102169004103, 'ci_low': 1.2683976864072461, 'ci_high': 2.572014474628439}}",2026-03-07T16:38:30.367720
bci_iv_2a,adaptive,512,30.32833431372957,30.066968872478643,30.593041232530258,0.9994834305992031,0.9994326844907447,0.999524259566835,0.03554701091700985,0.18853914956053516,"{'delta': {'mean': 5.774746418537553, 'ci_low': 4.88349008221572, 'ci_high': 6.713897708604053}, 'theta': {'mean': 0.17058469733978812, 'ci_low': 0.13340435985636617, 'ci_high': 0.2156600056125537}, 'alpha': {'mean': 0.2184792463000457, 'ci_low': 0.16205473313582008, 'ci_high': 0.2863144163384473}, 'beta': {'mean': 0.17195394225923724, 'ci_low': 0.12232406766210815, 'ci_high': 0.2312358789758464}, 'gamma': {'mean': 0.9830223965971457, 'ci_low': 0.6739915667396216, 'ci_high': 1.3239074708570717}}",2026-03-07T16:38:30.368219
bci_iv_2a,adaptive,1024,33.32052823516948,32.98037160888144,33.630878895106186,0.9997228919518962,0.9996838712247456,0.9997503605229525,0.018645612308506018,0.13654893741258486,"{'delta': {'mean': 3.330704268109468, 'ci_low': 2.5742865657580336, 'ci_high': 4.205395799771863}, 'theta': {'mean': 0.11174430292503626, 'ci_low': 0.08208625243375448, 'ci_high': 0.14301866727737433}, 'alpha': {'mean': 0.13930095700233902, 'ci_low': 0.10579530203421826, 'ci_high': 0.17663394407237812}, 'beta': {'mean': 0.11697300575823617, 'ci_low': 0.07126763258551252, 'ci_high': 0.16897311346557486}, 'gamma': {'mean': 0.5423611893173912, 'ci_low': 0.35085770097834484, 'ci_high': 0.7477356409373741}}",2026-03-07T16:38:30.368720
physionet_mi,uniform,32,19.027415558992885,18.761628064945246,19.288073646228796,0.9913219007099991,0.9906291455229332,0.9920138501106618,2.8961157619391432e-11,5.38155717421932e-06,"{'delta': {'mean': 6.401577589851444, 'ci_low': 4.140507711970981, 'ci_high': 8.505953299566382}, 'theta': {'mean': 5.673207974061791, 'ci_low': 3.6834233739298137, 'ci_high': 7.5727677935837425}, 'alpha': {'mean': 1.5833820579738982, 'ci_low': 0.9302864268032499, 'ci_high': 2.5217316714562457}, 'beta': {'mean': 1.4130750050683019, 'ci_low': 0.6472824116659849, 'ci_high': 2.4812431418096303}, 'gamma': {'mean': 5.228836496294193, 'ci_low': 2.3542265325323966, 'ci_high': 9.755533284239757}}",2026-03-07T16:41:17.576957
physionet_mi,uniform,64,21.78139200142325,21.38296122816449,22.178558296898295,0.9936173205487041,0.9929772163505223,0.9942394778362896,1.7940982773335856e-11,4.2356797297878715e-06,"{'delta': {'mean': 6.2150806719931575, 'ci_low': 4.121119217356005, 'ci_high': 8.234470763936882}, 'theta': {'mean': 5.641173643239594, 'ci_low': 3.7827152895318887, 'ci_high': 7.637979309070089}, 'alpha': {'mean': 1.636840114323784, 'ci_low': 0.9297441510864971, 'ci_high': 2.5714926788081187}, 'beta': {'mean': 0.816348439667928, 'ci_low': 0.5325914283488494, 'ci_high': 1.1759129664860304}, 'gamma': {'mean': 1.7105885300568384, 'ci_low': 0.6474808816763473, 'ci_high': 3.1165812203951084}}",2026-03-07T16:41:17.578460
physionet_mi,uniform,128,23.437325778401515,22.979810533792417,23.95781566332886,0.9942519594869349,0.9936384337089385,0.9948370316614856,1.4959954784311986e-11,3.86781007603941e-06,"{'delta': {'mean': 6.115152543806721, 'ci_low': 3.8965439515188107, 'ci_high': 8.22599686554865}, 'theta': {'mean': 5.5936664064624395, 'ci_low': 3.7207463379354695, 'ci_high': 7.5914734165270845}, 'alpha': {'mean': 1.66770301679807, 'ci_low': 0.9555028606722159, 'ci_high': 2.582045352300184}, 'beta': {'mean': 0.864688670719247, 'ci_low': 0.5857077632478193, 'ci_high': 1.2134147185414508}, 'gamma': {'mean': 1.2345789314183984, 'ci_low': 0.6046393505197087, 'ci_high': 2.2320306261170173}}",2026-03-07T16:41:17.578960
physionet_mi,uniform,256,24.272911441346427,23.686434197993098,24.821318208593816,0.9944407653805406,0.9937602688441898,0.9950471493940146,1.410140256576456e-11,3.7551834263807352e-06,"{'delta': {'mean': 6.061847763307371, 'ci_low': 4.087345351574169, 'ci_high': 8.061048649726313}, 'theta': {'mean': 5.558009026616011, 'ci_low': 3.7449730916941313, 'ci_high': 7.541421059842089}, 'alpha': {'mean': 1.6688414733758337, 'ci_low': 0.9559831902338801, 'ci_high': 2.7073334206774775}, 'beta': {'mean': 0.8989902687441849, 'ci_low': 0.6161338903224071, 'ci_high': 1.277717158042556}, 'gamma': {'mean': 1.2224305765510322, 'ci_low': 0.609460253542458, 'ci_high': 2.2184449766690744}}",2026-03-07T16:41:17.579960
physionet_mi,uniform,512,24.636384448395056,24.004844607823443,25.197759767484005,0.9945029923664498,0.9938703454986714,0.9950874578318806,1.383014194873018e-11,3.7188898812320567e-06,"{'delta': {'mean': 6.035187602079458, 'ci_low': 3.946211067821439, 'ci_high': 8.19890190891165}, 'theta': {'mean': 5.539610122471956, 'ci_low': 3.7283997161765017, 'ci_high': 7.501848640589535}, 'alpha': {'mean': 1.6632362306892088, 'ci_low': 0.9932434140349025, 'ci_high': 2.6023072116447223}, 'beta': {'mean': 0.9104610243305935, 'ci_low': 0.6240465722945656, 'ci_high': 1.2493513730606778}, 'gamma': {'mean': 1.233264824755696, 'ci_low': 0.6078638462759056, 'ci_high': 2.2543224302752027}}",2026-03-07T16:41:17.580460
physionet_mi,uniform,1024,24.788523105529727,24.18254333126462,25.407218357588313,0.99452607760752,0.9938531039616294,0.9951173999302707,1.373397069361905e-11,3.705937222028869e-06,"{'delta': {'mean': 6.021583963661066, 'ci_low': 3.765099985448974, 'ci_high': 8.009506036449833}, 'theta': {'mean': 5.529408245270481, 'ci_low': 3.5722387618595626, 'ci_high': 7.527119472058653}, 'alpha': {'mean': 1.659089184173863, 'ci_low': 0.9670357874929375, 'ci_high': 2.617507922847281}, 'beta': {'mean': 0.9119548792975595, 'ci_low': 0.6305326656775154, 'ci_high': 1.2885829665907238}, 'gamma': {'mean': 1.2402256619118117, 'ci_low': 0.6343418721514186, 'ci_high': 2.2352117023420583}}",2026-03-07T16:41:17.581460
physionet_mi,mu_law,32,16.661120903673883,16.427148740425814,16.87847913980152,0.9865147488230251,0.9856627104533673,0.9872960168092504,5.125151309853111e-11,7.159016210243633e-06,"{'delta': {'mean': 7.770180285110747, 'ci_low': 5.3771737588303425, 'ci_high': 10.113612572830172}, 'theta': {'mean': 6.792743118286168, 'ci_low': 4.950541013166224, 'ci_high': 8.732865606349884}, 'alpha': {'mean': 2.32116810323138, 'ci_low': 1.1798399731286286, 'ci_high': 3.782201924242628}, 'beta': {'mean': 3.304122028706344, 'ci_low': 1.8042756514632166, 'ci_high': 5.435486104729509}, 'gamma': {'mean': 9.2676686158714, 'ci_low': 4.444373085645223, 'ci_high': 16.901232503534168}}",2026-03-07T16:41:17.581960
physionet_mi,mu_law,64,20.024516913687258,19.682822044444546,20.324599295082894,0.9918528412978095,0.9911267999576868,0.9925742264711793,2.568178587635503e-11,5.067719987958592e-06,"{'delta': {'mean': 7.031252870383871, 'ci_low': 4.719401234596611, 'ci_high': 9.309361308066384}, 'theta': {'mean': 6.262823277026723, 'ci_low': 4.222893419106066, 'ci_high': 8.272459655857292}, 'alpha': {'mean': 1.8393829887684885, 'ci_low': 0.9601871507510061, 'ci_high': 3.2275747227588196}, 'beta': {'mean': 0.9892285102518569, 'ci_low': 0.5172596729406281, 'ci_high': 1.5517781180272727}, 'gamma': {'mean': 2.7551525138215247, 'ci_low': 1.1607365658094295, 'ci_high': 4.933185367767303}}",2026-03-07T16:41:17.582960
physionet_mi,mu_law,128,22.304314572468943,21.852597844157497,22.688746867922816,0.9935349220570536,0.992823486286705,0.9942215976399528,1.7939491722926693e-11,4.235503715371607e-06,"{'delta': {'mean': 6.5650490234429215, 'ci_low': 4.340939077568384, 'ci_high': 8.685010374133027}, 'theta': {'mean': 5.95715899438774, 'ci_low': 4.084083704437957, 'ci_high': 7.952066769497954}, 'alpha': {'mean': 1.816415972915975, 'ci_low': 0.9993264798018332, 'ci_high': 3.0055063432529825}, 'beta': {'mean': 0.8910115012757135, 'ci_low': 0.587557204175204, 'ci_high': 1.2819307469401306}, 'gamma': {'mean': 1.4021419208703492, 'ci_low': 0.5620851684557402, 'ci_high': 2.514101447432917}}",2026-03-07T16:41:17.583459
physionet_mi,mu_law,256,23.640087980884267,23.05376078807287,24.180401556287457,0.9941241176207471,0.993454596833694,0.9947525712837921,1.536563708165798e-11,3.919902687779122e-06,"{'delta': {'mean': 6.29984633732772, 'ci_low': 4.150119947689876, 'ci_high': 8.499685094695272}, 'theta': {'mean': 5.760575692940663, 'ci_low': 3.8581075204007, 'ci_high': 7.742831607381359}, 'alpha': {'mean': 1.7611764045261542, 'ci_low': 1.0091902716536745, 'ci_high': 2.892869900701755}, 'beta': {'mean': 0.9286915208132109, 'ci_low': 0.6482172648657099, 'ci_high': 1.278422028920951}, 'gamma': {'mean': 1.2763785706699307, 'ci_low': 0.6554012042336744, 'ci_high': 2.3147366905946956}}",2026-03-07T16:41:17.583959
physionet_mi,mu_law,512,24.316614776986892,23.731231189143823,24.940177778254252,0.9943551268491906,0.9937504137729201,0.995020787205696,1.4405186212105616e-11,3.795416474131082e-06,"{'delta': {'mean': 6.157311398866681, 'ci_low': 4.102591996580142, 'ci_high': 8.228643333934501}, 'theta': {'mean': 5.642486264524409, 'ci_low': 3.8582482682680124, 'ci_high': 7.566838257103039}, 'alpha': {'mean': 1.7131144158122242, 'ci_low': 1.0042788842266934, 'ci_high': 2.6705227758629366}, 'beta': {'mean': 0.9298559603600219, 'ci_low': 0.6309487796767992, 'ci_high': 1.3146475856372608}, 'gamma': {'mean': 1.2581895498550435, 'ci_low': 0.6272116002649375, 'ci_high': 2.273144221201874}}",2026-03-07T16:41:17.584959
physionet_mi,mu_law,1024,24.63137182672859,24.057087368721596,25.233256200610374,0.9944547430986841,0.9938241111103099,0.9950911524764849,1.400707927059991e-11,3.742603274540318e-06,"{'delta': {'mean': 6.083083329346391, 'ci_low': 4.039936447791273, 'ci_high': 8.070702673694582}, 'theta': {'mean': 5.581274146723938, 'ci_low': 3.8275709240885196, 'ci_high': 7.594458931646571}, 'alpha': {'mean': 1.6846780181683207, 'ci_low': 0.9960109500071269, 'ci_high': 2.660986946507977}, 'beta': {'mean': 0.9237883341939425, 'ci_low': 0.6445245698755774, 'ci_high': 1.2847761545299095}, 'gamma': {'mean': 1.254216832308054, 'ci_low': 0.6401208625056024, 'ci_high': 2.2258244228551165}}",2026-03-07T16:41:17.585460
