dataset,classifier,vocab_size,n_codes,seed,cv_strategy,fold,accuracy,balanced_accuracy,macro_f1,kappa
bci_iv_2a,Spatial_BPE_LogReg,256,64,789,LOSO,1,0.2899305555555556,0.2899305555555555,0.24083800031536348,0.0532407407407407
bci_iv_2a,Spatial_BPE_LogReg,256,64,789,LOSO,2,0.3211805555555556,0.3211805555555556,0.3090901250140041,0.09490740740740744
bci_iv_2a,Spatial_BPE_RF,256,64,789,LOSO,0,0.3211805555555556,0.3211805555555556,0.298621021889404,0.09490740740740744
bci_iv_2a,Spatial_BPE_RF,256,64,789,LOSO,1,0.2708333333333333,0.2708333333333333,0.19391826421891822,0.02777777777777779
bci_iv_2a,Spatial_BPE_RF,256,64,789,LOSO,2,0.3368055555555556,0.3368055555555555,0.29385943902072936,0.1157407407407407
bci_iv_2a,Spatial_BPE_LogReg,256,64,789,LOSO,0,0.3003472222222222,0.3003472222222222,0.29498286770647636,0.06712962962962965
bci_iv_2a,Spatial_BPE_LogReg,256,64,789,LOSO,1,0.2899305555555556,0.2899305555555555,0.24083800031536348,0.0532407407407407
bci_iv_2a,Spatial_BPE_LogReg,256,64,789,LOSO,2,0.3211805555555556,0.3211805555555556,0.3090901250140041,0.09490740740740744
bci_iv_2a,Spatial_BPE_RF,256,64,789,LOSO,0,0.3211805555555556,0.3211805555555556,0.298621021889404,0.09490740740740744
bci_iv_2a,Spatial_BPE_RF,256,64,789,LOSO,1,0.2708333333333333,0.2708333333333333,0.19391826421891822,0.02777777777777779
bci_iv_2a,Spatial_BPE_RF,256,64,789,LOSO,2,0.3368055555555556,0.3368055555555555,0.29385943902072936,0.1157407407407407
bci_iv_2a,Spatial_BPE_LogReg,256,64,2024,LOSO,0,0.3472222222222222,0.3472222222222222,0.3403167892197276,0.12962962962962965
bci_iv_2a,Spatial_BPE_LogReg,256,64,2024,LOSO,1,0.2326388888888889,0.2326388888888889,0.17163382748148506,-0.02314814814814814
bci_iv_2a,Spatial_BPE_LogReg,256,64,2024,LOSO,2,0.3090277777777778,0.3090277777777778,0.29816108958305654,0.07870370370370372
bci_iv_2a,Spatial_BPE_RF,256,64,2024,LOSO,0,0.328125,0.328125,0.2898446561401474,0.10416666666666663
bci_iv_2a,Spatial_BPE_RF,256,64,2024,LOSO,1,0.2517361111111111,0.2517361111111111,0.17471162951483735,0.0023148148148147696
bci_iv_2a,Spatial_BPE_RF,256,64,2024,LOSO,2,0.3263888888888889,0.3263888888888889,0.27010469177463925,0.10185185185185186
physionet_mi,Spatial_BPE_LogReg,256,64,42,5fold-subject,0,0.2111111111111111,0.2123153115000941,0.206889885410074,-0.049261083743842304
physionet_mi,Spatial_BPE_LogReg,256,64,42,5fold-subject,1,0.2222222222222222,0.23228402032749856,0.17912443131933914,-0.023558082859463925
physionet_mi,Spatial_BPE_LogReg,256,64,42,5fold-subject,2,0.2777777777777778,0.2763034067381893,0.2780473859627104,0.03719552337063847
physionet_mi,Spatial_BPE_RF,256,64,42,5fold-subject,0,0.2222222222222222,0.22264375117635987,0.216537364494328,-0.038404483270150225
physionet_mi,Spatial_BPE_RF,256,64,42,5fold-subject,1,0.2777777777777778,0.2829380764163373,0.2444380755856166,0.04066907182682855
physionet_mi,Spatial_BPE_RF,256,64,42,5fold-subject,2,0.25555555555555554,0.2669631093544137,0.21535592231391182,0.02284880894506558
bci_iv_2a,Spatial_BPE_LogReg,256,64,2024,LOSO,0,0.3472222222222222,0.3472222222222222,0.3403167892197276,0.12962962962962965
bci_iv_2a,Spatial_BPE_LogReg,256,64,2024,LOSO,1,0.2326388888888889,0.2326388888888889,0.17163382748148506,-0.02314814814814814
bci_iv_2a,Spatial_BPE_LogReg,256,64,2024,LOSO,2,0.3090277777777778,0.3090277777777778,0.29816108958305654,0.07870370370370372
bci_iv_2a,Spatial_BPE_RF,256,64,2024,LOSO,0,0.328125,0.328125,0.2898446561401474,0.10416666666666663
bci_iv_2a,Spatial_BPE_RF,256,64,2024,LOSO,1,0.2517361111111111,0.2517361111111111,0.17471162951483735,0.0023148148148147696
bci_iv_2a,Spatial_BPE_RF,256,64,2024,LOSO,2,0.3263888888888889,0.3263888888888889,0.27010469177463925,0.10185185185185186
physionet_mi,Spatial_BPE_LogReg,256,64,123,5fold-subject,0,0.28888888888888886,0.2879376058723885,0.28122812475694176,0.051695752387224125
physionet_mi,Spatial_BPE_LogReg,256,64,123,5fold-subject,1,0.32222222222222224,0.33145115753811405,0.27545751633986926,0.1055718475073314
physionet_mi,Spatial_BPE_LogReg,256,64,123,5fold-subject,2,0.3111111111111111,0.31615847920195744,0.2892292490118577,0.08629441624365486
physionet_mi,Spatial_BPE_RF,256,64,123,5fold-subject,0,0.23333333333333334,0.23738942217203085,0.20543731825008787,-0.0180327868852459
physionet_mi,Spatial_BPE_RF,256,64,123,5fold-subject,1,0.34444444444444444,0.34766139657444,0.29474771448663856,0.12779237844940872
physionet_mi,Spatial_BPE_RF,256,64,123,5fold-subject,2,0.24444444444444444,0.2562288255223038,0.1913164177447116,0.005201560468140465
physionet_mi,Spatial_BPE_LogReg,256,64,456,5fold-subject,0,0.2777777777777778,0.2782502823263693,0.25582730292564954,0.037195523370638695
physionet_mi,Spatial_BPE_LogReg,256,64,456,5fold-subject,1,0.32222222222222224,0.3346979107848673,0.27545568824638594,0.10804224207961
physionet_mi,Spatial_BPE_LogReg,256,64,456,5fold-subject,2,0.2777777777777778,0.28459086203651424,0.2245900803264057,0.04066907182682855
physionet_mi,Spatial_BPE_RF,256,64,456,5fold-subject,0,0.28888888888888886,0.29177842085450784,0.2678810320114668,0.05247573614081269
physionet_mi,Spatial_BPE_RF,256,64,456,5fold-subject,1,0.36666666666666664,0.37038278750235276,0.3208771929824561,0.15874057067891112
physionet_mi,Spatial_BPE_RF,256,64,456,5fold-subject,2,0.23333333333333334,0.24680030114812723,0.1692541539032767,-0.008608088354718157
physionet_mi,Spatial_BPE_LogReg,256,64,123,5fold-subject,0,0.28888888888888886,0.2879376058723885,0.28122812475694176,0.051695752387224125
physionet_mi,Spatial_BPE_LogReg,256,64,123,5fold-subject,1,0.32222222222222224,0.33145115753811405,0.27545751633986926,0.1055718475073314
physionet_mi,Spatial_BPE_LogReg,256,64,123,5fold-subject,2,0.3111111111111111,0.31615847920195744,0.2892292490118577,0.08629441624365486
physionet_mi,Spatial_BPE_RF,256,64,123,5fold-subject,0,0.23333333333333334,0.23738942217203085,0.20543731825008787,-0.0180327868852459
physionet_mi,Spatial_BPE_RF,256,64,123,5fold-subject,1,0.34444444444444444,0.34766139657444,0.29474771448663856,0.12779237844940872
physionet_mi,Spatial_BPE_RF,256,64,123,5fold-subject,2,0.24444444444444444,0.2562288255223038,0.1913164177447116,0.005201560468140465
physionet_mi,Spatial_BPE_LogReg,256,64,789,5fold-subject,0,0.28888888888888886,0.28901985695463955,0.2919897798025494,0.054187192118226424
physionet_mi,Spatial_BPE_LogReg,256,64,789,5fold-subject,1,0.2777777777777778,0.2897374364765669,0.22871572871572873,0.0509409474367295
physionet_mi,Spatial_BPE_LogReg,256,64,789,5fold-subject,2,0.25555555555555554,0.26001670431018253,0.24995301605099113,0.013416230366491977
physionet_mi,Spatial_BPE_RF,256,64,789,5fold-subject,0,0.2,0.19879305477131565,0.18002493179519144,-0.06526385007397661
physionet_mi,Spatial_BPE_RF,256,64,789,5fold-subject,1,0.3,0.30310088462262375,0.2558285994454588,0.0675875678342377
physionet_mi,Spatial_BPE_RF,256,64,789,5fold-subject,2,0.2777777777777778,0.28924336533032186,0.23338598338598338,0.04723127035830632
physionet_mi,Spatial_BPE_LogReg,256,64,789,5fold-subject,0,0.28888888888888886,0.28901985695463955,0.2919897798025494,0.054187192118226424
physionet_mi,Spatial_BPE_LogReg,256,64,789,5fold-subject,1,0.2777777777777778,0.2897374364765669,0.22871572871572873,0.0509409474367295
physionet_mi,Spatial_BPE_LogReg,256,64,789,5fold-subject,2,0.25555555555555554,0.26001670431018253,0.24995301605099113,0.013416230366491977
physionet_mi,Spatial_BPE_RF,256,64,789,5fold-subject,0,0.2,0.19879305477131565,0.18002493179519144,-0.06526385007397661
physionet_mi,Spatial_BPE_RF,256,64,789,5fold-subject,1,0.3,0.30310088462262375,0.2558285994454588,0.0675875678342377
physionet_mi,Spatial_BPE_RF,256,64,789,5fold-subject,2,0.2777777777777778,0.28924336533032186,0.23338598338598338,0.04723127035830632
physionet_mi,Spatial_BPE_LogReg,256,64,2024,5fold-subject,0,0.2777777777777778,0.2768386504799548,0.2736289726533629,0.036878498518274516
physionet_mi,Spatial_BPE_LogReg,256,64,2024,5fold-subject,1,0.3,0.30935323734236775,0.27180668793572016,0.07368077111583082
physionet_mi,Spatial_BPE_LogReg,256,64,2024,5fold-subject,2,0.2777777777777778,0.2847790796160361,0.26480167119702,0.04552129221732759
physionet_mi,Spatial_BPE_RF,256,64,2024,5fold-subject,0,0.26666666666666666,0.26823945981554675,0.25424575424575424,0.02254401843014653
physionet_mi,Spatial_BPE_RF,256,64,2024,5fold-subject,1,0.23333333333333334,0.23289572746094483,0.16386268501271806,-0.023570133509147828
physionet_mi,Spatial_BPE_RF,256,64,2024,5fold-subject,2,0.2,0.2121682665160926,0.13449309037544332,-0.051094890510948954
physionet_mi,Spatial_BPE_LogReg,256,64,2024,5fold-subject,0,0.2777777777777778,0.2768386504799548,0.2736289726533629,0.036878498518274516
physionet_mi,Spatial_BPE_LogReg,256,64,2024,5fold-subject,1,0.3,0.30935323734236775,0.27180668793572016,0.07368077111583082
physionet_mi,Spatial_BPE_LogReg,256,64,2024,5fold-subject,2,0.2777777777777778,0.2847790796160361,0.26480167119702,0.04552129221732759
physionet_mi,Spatial_BPE_RF,256,64,2024,5fold-subject,0,0.26666666666666666,0.26823945981554675,0.25424575424575424,0.02254401843014653
physionet_mi,Spatial_BPE_RF,256,64,2024,5fold-subject,1,0.23333333333333334,0.23289572746094483,0.16386268501271806,-0.023570133509147828
physionet_mi,Spatial_BPE_RF,256,64,2024,5fold-subject,2,0.2,0.2121682665160926,0.13449309037544332,-0.051094890510948954
sleep_edf,Spatial_BPE_LogReg,256,64,42,5fold-subject,0,0.8369811320754716,0.658650179658202,0.6000434908192505,0.6501324075248427
sleep_edf,Spatial_BPE_LogReg,256,64,42,5fold-subject,1,0.8512838801711841,0.657753515411049,0.5950746508562191,0.7068920481920462
sleep_edf,Spatial_BPE_LogReg,256,64,42,5fold-subject,2,0.8251249107780158,0.5983743249672818,0.5813942422231329,0.6637295846840678
sleep_edf,Spatial_BPE_RF,256,64,42,5fold-subject,0,0.8822641509433963,0.6109169202078981,0.6166188987901695,0.719510697471186
sleep_edf,Spatial_BPE_RF,256,64,42,5fold-subject,1,0.8712553495007133,0.5737690802525718,0.5106276432538033,0.730848518867039
sleep_edf,Spatial_BPE_RF,256,64,42,5fold-subject,2,0.8615274803711634,0.5537415382461734,0.5727757208751979,0.7100113122624552
sleep_edf,Spatial_BPE_LogReg,256,64,42,5fold-subject,0,0.8369811320754716,0.658650179658202,0.6000434908192505,0.6501324075248427
sleep_edf,Spatial_BPE_LogReg,256,64,42,5fold-subject,1,0.8512838801711841,0.657753515411049,0.5950746508562191,0.7068920481920462
sleep_edf,Spatial_BPE_LogReg,256,64,42,5fold-subject,2,0.8251249107780158,0.5983743249672818,0.5813942422231329,0.6637295846840678
sleep_edf,Spatial_BPE_RF,256,64,42,5fold-subject,0,0.8822641509433963,0.6109169202078981,0.6166188987901695,0.719510697471186
sleep_edf,Spatial_BPE_RF,256,64,42,5fold-subject,1,0.8712553495007133,0.5737690802525718,0.5106276432538033,0.730848518867039
sleep_edf,Spatial_BPE_RF,256,64,42,5fold-subject,2,0.8615274803711634,0.5537415382461734,0.5727757208751979,0.7100113122624552
sleep_edf,Spatial_BPE_LogReg,256,64,123,5fold-subject,0,0.8347169811320755,0.6131060119960505,0.5748358189522127,0.6413932368624395
sleep_edf,Spatial_BPE_LogReg,256,64,123,5fold-subject,1,0.8498573466476462,0.6628365297759895,0.5887962300648549,0.7048773768255725
sleep_edf,Spatial_BPE_LogReg,256,64,123,5fold-subject,2,0.815845824411135,0.5912551796478211,0.571420749609234,0.6465418190103389
sleep_edf,Spatial_BPE_RF,256,64,123,5fold-subject,0,0.8852830188679245,0.6326247571984936,0.6332491900265431,0.7285653011708823
sleep_edf,Spatial_BPE_RF,256,64,123,5fold-subject,1,0.8705420827389444,0.5748140703007447,0.5108418355742967,0.7291476570127561
sleep_edf,Spatial_BPE_RF,256,64,123,5fold-subject,2,0.8622412562455389,0.5570234339901134,0.5765768974305663,0.7135256931673739
sleep_edf,Spatial_BPE_LogReg,256,64,123,5fold-subject,0,0.8347169811320755,0.6131060119960505,0.5748358189522127,0.6413932368624395
sleep_edf,Spatial_BPE_LogReg,256,64,123,5fold-subject,1,0.8498573466476462,0.6628365297759895,0.5887962300648549,0.7048773768255725
sleep_edf,Spatial_BPE_LogReg,256,64,123,5fold-subject,2,0.815845824411135,0.5912551796478211,0.571420749609234,0.6465418190103389
sleep_edf,Spatial_BPE_RF,256,64,123,5fold-subject,0,0.8852830188679245,0.6326247571984936,0.6332491900265431,0.7285653011708823
sleep_edf,Spatial_BPE_RF,256,64,123,5fold-subject,1,0.8705420827389444,0.5748140703007447,0.5108418355742967,0.7291476570127561
sleep_edf,Spatial_BPE_RF,256,64,123,5fold-subject,2,0.8622412562455389,0.5570234339901134,0.5765768974305663,0.7135256931673739
sleep_edf,Spatial_BPE_LogReg,256,64,456,5fold-subject,0,0.8184905660377358,0.6039497810979793,0.5606577088988501,0.6129133550282848
sleep_edf,Spatial_BPE_LogReg,256,64,456,5fold-subject,1,0.8327389443651926,0.6408825880241247,0.5663755636217979,0.6755956176610833
sleep_edf,Spatial_BPE_LogReg,256,64,456,5fold-subject,2,0.8051391862955032,0.5700421787794288,0.5486748801407193,0.6255029446603598
sleep_edf,Spatial_BPE_RF,256,64,456,5fold-subject,0,0.8849056603773585,0.6314521801511044,0.6363711694902077,0.7270496268186701
sleep_edf,Spatial_BPE_RF,256,64,456,5fold-subject,1,0.8705420827389444,0.5748547146222156,0.5126793924275221,0.7285413107920519
sleep_edf,Spatial_BPE_RF,256,64,456,5fold-subject,2,0.8600999286224126,0.5423599177675734,0.5652973822873815,0.7064051859906404
sleep_edf,Spatial_BPE_LogReg,256,64,456,5fold-subject,0,0.8184905660377358,0.6039497810979793,0.5606577088988501,0.6129133550282848
sleep_edf,Spatial_BPE_LogReg,256,64,456,5fold-subject,1,0.8327389443651926,0.6408825880241247,0.5663755636217979,0.6755956176610833
sleep_edf,Spatial_BPE_LogReg,256,64,456,5fold-subject,2,0.8051391862955032,0.5700421787794288,0.5486748801407193,0.6255029446603598
sleep_edf,Spatial_BPE_RF,256,64,456,5fold-subject,0,0.8849056603773585,0.6314521801511044,0.6363711694902077,0.7270496268186701
sleep_edf,Spatial_BPE_RF,256,64,456,5fold-subject,1,0.8705420827389444,0.5748547146222156,0.5126793924275221,0.7285413107920519
sleep_edf,Spatial_BPE_RF,256,64,456,5fold-subject,2,0.8600999286224126,0.5423599177675734,0.5652973822873815,0.7064051859906404
sleep_edf,Spatial_BPE_LogReg,256,64,789,5fold-subject,0,0.8301886792452831,0.6209655731245772,0.5716200375183053,0.6318625224934313
sleep_edf,Spatial_BPE_LogReg,256,64,789,5fold-subject,1,0.8345221112696148,0.6222574774488059,0.5548101211802574,0.6761506549017255
sleep_edf,Spatial_BPE_LogReg,256,64,789,5fold-subject,2,0.8004996431120628,0.5712493128808724,0.5469884682422723,0.6182573402910452
sleep_edf,Spatial_BPE_RF,256,64,789,5fold-subject,0,0.8781132075471698,0.6010346252921702,0.6035959180184431,0.7094528058960086
sleep_edf,Spatial_BPE_RF,256,64,789,5fold-subject,1,0.8705420827389444,0.5731122754297094,0.5049497270454621,0.729267031526624
sleep_edf,Spatial_BPE_RF,256,64,789,5fold-subject,2,0.8586723768736617,0.5464735568617618,0.5690450703072946,0.7047606884000128
sleep_edf,Spatial_BPE_LogReg,256,64,789,5fold-subject,0,0.8301886792452831,0.6209655731245772,0.5716200375183053,0.6318625224934313
sleep_edf,Spatial_BPE_LogReg,256,64,789,5fold-subject,1,0.8345221112696148,0.6222574774488059,0.5548101211802574,0.6761506549017255
sleep_edf,Spatial_BPE_LogReg,256,64,789,5fold-subject,2,0.8004996431120628,0.5712493128808724,0.5469884682422723,0.6182573402910452
sleep_edf,Spatial_BPE_RF,256,64,789,5fold-subject,0,0.8781132075471698,0.6010346252921702,0.6035959180184431,0.7094528058960086
sleep_edf,Spatial_BPE_RF,256,64,789,5fold-subject,1,0.8705420827389444,0.5731122754297094,0.5049497270454621,0.729267031526624
sleep_edf,Spatial_BPE_RF,256,64,789,5fold-subject,2,0.8586723768736617,0.5464735568617618,0.5690450703072946,0.7047606884000128
sleep_edf,Spatial_BPE_LogReg,256,64,2024,5fold-subject,0,0.8388679245283018,0.6309179242217559,0.5869999497663518,0.6501274821608458
sleep_edf,Spatial_BPE_LogReg,256,64,2024,5fold-subject,1,0.8559201141226819,0.653602707212265,0.5929454550403492,0.7146791331586876
sleep_edf,Spatial_BPE_LogReg,256,64,2024,5fold-subject,2,0.8162027123483226,0.5901584523939056,0.5695715821418218,0.6485284658014103
sleep_edf,Spatial_BPE_RF,256,64,2024,5fold-subject,0,0.889811320754717,0.646058149292905,0.6484904842437681,0.7392041716547492
sleep_edf,Spatial_BPE_RF,256,64,2024,5fold-subject,1,0.8687589158345221,0.5694395858157183,0.5033803509263647,0.7252075579425932
sleep_edf,Spatial_BPE_RF,256,64,2024,5fold-subject,2,0.8636688079942898,0.5485938563976333,0.5654987208880199,0.7171964303831716
mental_arithmetic,Spatial_BPE_LogReg,256,64,42,5fold-subject,0,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_LogReg,256,64,42,5fold-subject,1,0.3,0.3,0.2992213570634038,-0.3999999999999999
mental_arithmetic,Spatial_BPE_LogReg,256,64,42,5fold-subject,2,0.4666666666666667,0.4666666666666667,0.3181818181818182,-0.06666666666666665
mental_arithmetic,Spatial_BPE_RF,256,64,42,5fold-subject,0,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_RF,256,64,42,5fold-subject,1,0.4,0.39999999999999997,0.354066985645933,-0.19999999999999996
mental_arithmetic,Spatial_BPE_RF,256,64,42,5fold-subject,2,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_LogReg,256,64,123,5fold-subject,0,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_LogReg,256,64,123,5fold-subject,1,0.6,0.6,0.5238095238095238,0.19999999999999996
mental_arithmetic,Spatial_BPE_LogReg,256,64,123,5fold-subject,2,0.5666666666666667,0.5666666666666667,0.466484268125855,0.1333333333333333
mental_arithmetic,Spatial_BPE_RF,256,64,123,5fold-subject,0,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_RF,256,64,123,5fold-subject,1,0.6333333333333333,0.6333333333333333,0.5970695970695971,0.2666666666666667
mental_arithmetic,Spatial_BPE_RF,256,64,123,5fold-subject,2,0.5,0.5,0.3333333333333333,0.0
sleep_edf,Spatial_BPE_LogReg,256,64,2024,5fold-subject,0,0.8388679245283018,0.6309179242217559,0.5869999497663518,0.6501274821608458
sleep_edf,Spatial_BPE_LogReg,256,64,2024,5fold-subject,1,0.8559201141226819,0.653602707212265,0.5929454550403492,0.7146791331586876
sleep_edf,Spatial_BPE_LogReg,256,64,2024,5fold-subject,2,0.8162027123483226,0.5901584523939056,0.5695715821418218,0.6485284658014103
sleep_edf,Spatial_BPE_RF,256,64,2024,5fold-subject,0,0.889811320754717,0.646058149292905,0.6484904842437681,0.7392041716547492
sleep_edf,Spatial_BPE_RF,256,64,2024,5fold-subject,1,0.8687589158345221,0.5694395858157183,0.5033803509263647,0.7252075579425932
sleep_edf,Spatial_BPE_RF,256,64,2024,5fold-subject,2,0.8636688079942898,0.5485938563976333,0.5654987208880199,0.7171964303831716
mental_arithmetic,Spatial_BPE_LogReg,256,64,456,5fold-subject,0,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_LogReg,256,64,456,5fold-subject,1,0.5,0.5,0.42233632862644416,0.0
mental_arithmetic,Spatial_BPE_LogReg,256,64,456,5fold-subject,2,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_RF,256,64,456,5fold-subject,0,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_RF,256,64,456,5fold-subject,1,0.5,0.5,0.4857142857142857,0.0
mental_arithmetic,Spatial_BPE_RF,256,64,456,5fold-subject,2,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_LogReg,256,64,456,5fold-subject,0,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_LogReg,256,64,456,5fold-subject,1,0.5,0.5,0.42233632862644416,0.0
mental_arithmetic,Spatial_BPE_LogReg,256,64,456,5fold-subject,2,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_RF,256,64,456,5fold-subject,0,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_RF,256,64,456,5fold-subject,1,0.5,0.5,0.4857142857142857,0.0
mental_arithmetic,Spatial_BPE_RF,256,64,456,5fold-subject,2,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_LogReg,256,64,789,5fold-subject,0,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_LogReg,256,64,789,5fold-subject,1,0.5666666666666667,0.5666666666666667,0.5661846496106786,0.1333333333333333
mental_arithmetic,Spatial_BPE_LogReg,256,64,789,5fold-subject,2,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_RF,256,64,789,5fold-subject,0,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_RF,256,64,789,5fold-subject,1,0.7333333333333333,0.7333333333333334,0.7321428571428572,0.4666666666666667
mental_arithmetic,Spatial_BPE_RF,256,64,789,5fold-subject,2,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_LogReg,256,64,789,5fold-subject,0,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_LogReg,256,64,789,5fold-subject,1,0.5666666666666667,0.5666666666666667,0.5661846496106786,0.1333333333333333
mental_arithmetic,Spatial_BPE_LogReg,256,64,789,5fold-subject,2,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_RF,256,64,789,5fold-subject,0,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_RF,256,64,789,5fold-subject,1,0.7333333333333333,0.7333333333333334,0.7321428571428572,0.4666666666666667
mental_arithmetic,Spatial_BPE_RF,256,64,789,5fold-subject,2,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_LogReg,256,64,2024,5fold-subject,0,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_LogReg,256,64,2024,5fold-subject,1,0.5666666666666667,0.5666666666666667,0.5661846496106786,0.1333333333333333
mental_arithmetic,Spatial_BPE_LogReg,256,64,2024,5fold-subject,2,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_RF,256,64,2024,5fold-subject,0,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_RF,256,64,2024,5fold-subject,1,0.5666666666666667,0.5666666666666667,0.5661846496106786,0.1333333333333333
mental_arithmetic,Spatial_BPE_RF,256,64,2024,5fold-subject,2,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_LogReg,256,64,2024,5fold-subject,0,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_LogReg,256,64,2024,5fold-subject,1,0.5666666666666667,0.5666666666666667,0.5661846496106786,0.1333333333333333
mental_arithmetic,Spatial_BPE_LogReg,256,64,2024,5fold-subject,2,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_RF,256,64,2024,5fold-subject,0,0.5,0.5,0.3333333333333333,0.0
mental_arithmetic,Spatial_BPE_RF,256,64,2024,5fold-subject,1,0.5666666666666667,0.5666666666666667,0.5661846496106786,0.1333333333333333
mental_arithmetic,Spatial_BPE_RF,256,64,2024,5fold-subject,2,0.5,0.5,0.3333333333333333,0.0
epfl_p300,Spatial_BPE_LogReg,256,64,42,LOSO,0,0.5630787037037037,0.5017361111111112,0.4659276285760485,0.0022026431718062955
epfl_p300,Spatial_BPE_LogReg,256,64,42,LOSO,1,0.5520833333333334,0.5006944444444444,0.4611061596754723,0.000860585197934638
epfl_p300,Spatial_BPE_LogReg,256,64,42,LOSO,2,0.4988425925925926,0.5118055555555556,0.44096639032175156,0.012917933130699
epfl_p300,Spatial_BPE_RF,256,64,42,LOSO,0,0.8339120370370371,0.5017361111111112,0.4581491877198139,0.005773672055427115
epfl_p300,Spatial_BPE_RF,256,64,42,LOSO,1,0.8333333333333334,0.5,0.45454545454545453,0.0
epfl_p300,Spatial_BPE_RF,256,64,42,LOSO,2,0.8333333333333334,0.5,0.45454545454545453,0.0
epfl_p300,Spatial_BPE_LogReg,256,64,42,LOSO,0,0.5630787037037037,0.5017361111111112,0.4659276285760485,0.0022026431718062955
epfl_p300,Spatial_BPE_LogReg,256,64,42,LOSO,1,0.5520833333333334,0.5006944444444444,0.4611061596754723,0.000860585197934638
epfl_p300,Spatial_BPE_LogReg,256,64,42,LOSO,2,0.4988425925925926,0.5118055555555556,0.44096639032175156,0.012917933130699
epfl_p300,Spatial_BPE_RF,256,64,42,LOSO,0,0.8339120370370371,0.5017361111111112,0.4581491877198139,0.005773672055427115
epfl_p300,Spatial_BPE_RF,256,64,42,LOSO,1,0.8333333333333334,0.5,0.45454545454545453,0.0
epfl_p300,Spatial_BPE_RF,256,64,42,LOSO,2,0.8333333333333334,0.5,0.45454545454545453,0.0
epfl_p300,Spatial_BPE_LogReg,256,64,123,LOSO,0,0.5862268518518519,0.5239583333333333,0.4853627540290383,0.031165311653116534
epfl_p300,Spatial_BPE_LogReg,256,64,123,LOSO,1,0.5538194444444444,0.4878472222222222,0.4559191732739275,-0.015364354697102733
epfl_p300,Spatial_BPE_LogReg,256,64,123,LOSO,2,0.5347222222222222,0.5097222222222222,0.4574864890193996,0.011475409836065431
epfl_p300,Spatial_BPE_RF,256,64,123,LOSO,0,0.8321759259259259,0.49930555555555556,0.4542008843967151,-0.0023041474654377225
epfl_p300,Spatial_BPE_RF,256,64,123,LOSO,1,0.8339120370370371,0.5017361111111112,0.4581491877198139,0.005773672055427115
epfl_p300,Spatial_BPE_RF,256,64,123,LOSO,2,0.8327546296296297,0.4996527777777778,0.45437322387117146,-0.0011547344110856006
epfl_p300,Spatial_BPE_LogReg,256,64,123,LOSO,0,0.5862268518518519,0.5239583333333333,0.4853627540290383,0.031165311653116534
epfl_p300,Spatial_BPE_LogReg,256,64,123,LOSO,1,0.5538194444444444,0.4878472222222222,0.4559191732739275,-0.015364354697102733
epfl_p300,Spatial_BPE_LogReg,256,64,123,LOSO,2,0.5347222222222222,0.5097222222222222,0.4574864890193996,0.011475409836065431
epfl_p300,Spatial_BPE_RF,256,64,123,LOSO,0,0.8321759259259259,0.49930555555555556,0.4542008843967151,-0.0023041474654377225
epfl_p300,Spatial_BPE_RF,256,64,123,LOSO,1,0.8339120370370371,0.5017361111111112,0.4581491877198139,0.005773672055427115
epfl_p300,Spatial_BPE_RF,256,64,123,LOSO,2,0.8327546296296297,0.4996527777777778,0.45437322387117146,-0.0011547344110856006
