dataset,approach,seed,fold,accuracy,macro_f1,kappa,compression_ratio,mean_token_len_ms
epfl_p300,spectral_500ms,42,2,0.5775462962962963,0.4820441648668402,0.030973451327433565,1.1635,568.1666666666666
epfl_p300,spectral_500ms,42,3,0.5931712962962963,0.4730608117867976,-0.007163323782235054,1.1635,568.1666666666666
epfl_p300,spectral_500ms,42,4,0.5821759259259259,0.47317696061292436,0.002762430939226568,1.1635,568.1666666666666
epfl_p300,spectral_500ms,42,5,0.5989583333333334,0.48989918567309443,0.03122087604846213,1.1635,568.1666666666666
epfl_p300,spectral_500ms,42,6,0.5717592592592593,0.46427763449617665,-0.010928961748633892,1.1635,568.1666666666666
epfl_p300,spectral_500ms,42,7,0.5949074074074074,0.4864889189267211,0.025974025974026094,1.1635,568.1666666666666
epfl_p300,spectral_500ms,42,8,0.6035879629629629,0.4923103251421937,0.033396048918156285,1.1635,568.1666666666666
epfl_p300,spectral_500ms,42,9,0.6059027777777778,0.48734154881257186,0.018731988472622474,1.1635,568.1666666666666
epfl_p300,spectral_500ms,123,0,0.5833333333333334,0.47181717375319887,-0.0018552875695732052,1.1635,568.1666666666666
epfl_p300,spectral_500ms,123,1,0.59375,0.4786232506962831,0.006603773584905714,1.1635,568.1666666666666
epfl_p300,spectral_500ms,123,2,0.5787037037037037,0.48283210987449676,0.03191489361702127,1.1635,568.1666666666666
epfl_p300,spectral_500ms,123,3,0.59375,0.473433264979763,-0.006692160611854625,1.1635,568.1666666666666
epfl_p300,spectral_500ms,123,4,0.5804398148148148,0.47063633079313705,-0.0023041474654379446,1.1635,568.1666666666666
epfl_p300,spectral_500ms,123,5,0.5995370370370371,0.49028808380619815,0.03171641791044788,1.1635,568.1666666666666
epfl_p300,spectral_500ms,123,6,0.5694444444444444,0.4627718876562628,-0.012704174228675091,1.1635,568.1666666666666
epfl_p300,spectral_500ms,123,7,0.5902777777777778,0.4827047322666847,0.02029520295202958,1.1635,568.1666666666666
epfl_p300,spectral_500ms,123,8,0.6047453703703703,0.49379263076221647,0.03621825023518355,1.1635,568.1666666666666
epfl_p300,spectral_500ms,123,9,0.6070601851851852,0.48735887002519707,0.017839922854387735,1.1635,568.1666666666666
epfl_p300,spectral_500ms,456,0,0.5827546296296297,0.4714396926777635,-0.0023169601482855295,1.1635,568.1666666666666
epfl_p300,spectral_500ms,456,1,0.5943287037037037,0.4797288794264222,0.00895381715362853,1.1635,568.1666666666666
epfl_p300,spectral_500ms,456,2,0.5775462962962963,0.48267377082526786,0.03268551236749129,1.1635,568.1666666666666
epfl_p300,spectral_500ms,456,3,0.5960648148148148,0.4749238599894475,-0.004798464491362786,1.1635,568.1666666666666
epfl_p300,spectral_500ms,456,4,0.5798611111111112,0.4709597322681637,-0.0009191176470588758,1.1635,568.1666666666666
epfl_p300,spectral_500ms,456,5,0.5978009259259259,0.48912167263987405,0.03023255813953496,1.1635,568.1666666666666
epfl_p300,spectral_500ms,456,6,0.5706018518518519,0.4642160492485847,-0.009981851179673207,1.1635,568.1666666666666
epfl_p300,spectral_500ms,456,7,0.5920138888888888,0.4852394664953953,0.025345622119815614,1.1635,568.1666666666666
epfl_p300,spectral_500ms,456,8,0.6041666666666666,0.4926992073425115,0.03389830508474578,1.1635,568.1666666666666
epfl_p300,spectral_500ms,456,9,0.6053240740740741,0.48695998927335704,0.018234165067178454,1.1635,568.1666666666666
epfl_p300,spectral_500ms,789,0,0.5827546296296297,0.4714396926777635,-0.0023169601482855295,1.1635,568.1666666666666
epfl_p300,spectral_500ms,789,1,0.59375,0.4793491864831039,0.008474576271186418,1.1635,568.1666666666666
epfl_p300,spectral_500ms,789,2,0.578125,0.483068468461814,0.03315649867374004,1.1635,568.1666666666666
epfl_p300,spectral_500ms,789,3,0.59375,0.47267605633802817,-0.008620689655172376,1.1635,568.1666666666666
epfl_p300,spectral_500ms,789,4,0.5833333333333334,0.4739370158644251,0.0036900369003690647,1.1635,568.1666666666666
epfl_p300,spectral_500ms,789,5,0.5972222222222222,0.4907929432605497,0.03512014787430673,1.1635,568.1666666666666
epfl_p300,spectral_500ms,789,6,0.5688657407407407,0.46308433724889947,-0.011312217194570096,1.1635,568.1666666666666
epfl_p300,spectral_500ms,789,7,0.5925925925925926,0.48424908424908425,0.022222222222222254,1.1635,568.1666666666666
epfl_p300,spectral_500ms,789,8,0.6041666666666666,0.49410276208852455,0.03752345215759856,1.1635,568.1666666666666
epfl_p300,spectral_500ms,789,9,0.6035879629629629,0.48581593402416534,0.01674641148325351,1.1635,568.1666666666666
epfl_p300,spectral_500ms,2024,0,0.5815972222222222,0.469258385553869,-0.0069637883008355494,1.1635,568.1666666666666
epfl_p300,spectral_500ms,2024,1,0.5949074074074074,0.4801086545404532,0.009433962264151052,1.1635,568.1666666666666
epfl_p300,spectral_500ms,2024,2,0.5798611111111112,0.4829844053938215,0.03113879003558706,1.1635,568.1666666666666
epfl_p300,spectral_500ms,2024,3,0.5949074074074074,0.47568452298388214,-0.00190839694656475,1.1635,568.1666666666666
epfl_p300,spectral_500ms,2024,4,0.5804398148148148,0.47063633079313705,-0.0023041474654379446,1.1635,568.1666666666666
epfl_p300,spectral_500ms,2024,5,0.6035879629629629,0.4923103251421937,0.033396048918156285,1.1635,568.1666666666666
epfl_p300,spectral_500ms,2024,6,0.5706018518518519,0.4642160492485847,-0.009981851179673207,1.1635,568.1666666666666
epfl_p300,spectral_500ms,2024,7,0.5931712962962963,0.4860152242704878,0.02631578947368418,1.1635,568.1666666666666
epfl_p300,spectral_500ms,2024,8,0.6024305555555556,0.49153287203901086,0.032394366197183055,1.1635,568.1666666666666
epfl_p300,spectral_500ms,2024,9,0.6024305555555556,0.4850537378343243,0.015759312320916874,1.1635,568.1666666666666
epfl_p300,delta_quant,42,0,0.5879629629629629,0.4604698156100025,-0.03488372093023262,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,42,1,0.5862268518518519,0.47226499514132864,-0.003274087932647163,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,42,2,0.5694444444444444,0.46483019521389607,-0.0072202166064980755,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,42,3,0.5920138888888888,0.4845529631731066,0.023545706371191133,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,42,4,0.5775462962962963,0.4768891358618573,0.017055655296229877,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,42,5,0.5798611111111112,0.46813186813186813,-0.008333333333333304,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,42,6,0.5966435185185185,0.4883445293652099,0.029247910863509752,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,42,7,0.5607638888888888,0.4529946469421674,-0.030316742081447856,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,42,8,0.5561342592592593,0.4739517244527177,0.03238015138772088,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,42,9,0.6059027777777778,0.5040791944017751,0.06198347107438018,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,123,0,0.5862268518518519,0.46406611725115265,-0.024355300859598916,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,123,1,0.5868055555555556,0.47264110297285655,-0.002808988764045006,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,123,2,0.5671296296296297,0.46057692307692305,-0.016304347826086918,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,123,3,0.5885416666666666,0.4808585257847179,0.017050691244239524,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,123,4,0.5729166666666666,0.47247947025565595,0.009838998211091132,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,123,5,0.5804398148148148,0.4685073192668218,-0.007877664504170712,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,123,6,0.5972222222222222,0.4880392307102904,0.027932960893854775,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,123,7,0.5601851851851852,0.4533211671539799,-0.028880866425992746,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,123,8,0.5555555555555556,0.47182883341823745,0.027027027027026973,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,123,9,0.6041666666666666,0.5028768699654775,0.06043956043956045,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,456,0,0.5931712962962963,0.46610762810750944,-0.02478134110787167,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,456,1,0.5873842592592593,0.473017277035226,-0.0023430178069354657,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,456,2,0.5665509259259259,0.46225771886476297,-0.01125112511251114,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,456,3,0.5850694444444444,0.47855050224682166,0.01420714940421619,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,456,4,0.5798611111111112,0.47777785178130183,0.017148014440433346,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,456,5,0.5810185185185185,0.4688828247184944,-0.007421150278293043,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,456,6,0.5972222222222222,0.48942326796142555,0.03153988868274593,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,456,7,0.5625,0.4548076923076923,-0.02717391304347827,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,456,8,0.5549768518518519,0.47315047083465656,0.03148614609571787,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,456,9,0.6035879629629629,0.503126239634296,0.06164383561643838,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,789,0,0.5914351851851852,0.4665845826658178,-0.022200772200772212,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,789,1,0.5868055555555556,0.47264110297285655,-0.002808988764045006,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,789,2,0.5688657407407407,0.46308433724889947,-0.011312217194570096,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,789,3,0.5879629629629629,0.48047367860997525,0.016574585635359074,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,789,4,0.5746527777777778,0.4749511673332713,0.014745308310991967,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,789,5,0.5798611111111112,0.46813186813186813,-0.008333333333333304,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,789,6,0.5983796296296297,0.4895103823461804,0.030726256983240274,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,789,7,0.5619212962962963,0.4551323144055692,-0.0257452574525745,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,789,8,0.5555555555555556,0.47355108970748083,0.031932773109243584,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,789,9,0.6053240740740741,0.5036783100157509,0.06146788990825702,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,2024,0,0.5902777777777778,0.4666294642857143,-0.02115384615384608,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,2024,1,0.5856481481481481,0.47188895244111695,-0.0037383177570093906,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,2024,2,0.5665509259259259,0.4608904933814681,-0.01490514905149043,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,2024,3,0.5891203703703703,0.4819330222093854,0.01933701657458564,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,2024,4,0.5792824074074074,0.4773907309838736,0.016681695220919668,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,2024,5,0.5798611111111112,0.46813186813186813,-0.008333333333333304,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,2024,6,0.5960648148148148,0.4872638974854274,0.02695167286245348,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,2024,7,0.5607638888888888,0.45369276966159455,-0.028455284552845628,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,2024,8,0.5561342592592593,0.4728050548624412,0.029113924050632956,1.4172764613001498,0.6952489408165112
epfl_p300,delta_quant,2024,9,0.6053240740740741,0.5036783100157509,0.06146788990825702,1.4172764613001498,0.6952489408165112
epfl_p300,multiband_alpha_beta,42,0,0.6012731481481481,0.4850253661098046,0.01665080875356817,3.405416666666667,1.1891276041666667
epfl_p300,multiband_alpha_beta,42,1,0.6215277777777778,0.4898144553293305,0.013078470824949617,3.405416666666667,1.1891276041666667
epfl_p300,multiband_alpha_beta,42,2,0.5723379629629629,0.4674084902374989,-0.0031674208144796268,3.405416666666667,1.1891276041666667
epfl_p300,multiband_alpha_beta,42,3,0.5908564814814815,0.4911209330049372,0.04200542005420049,3.405416666666667,1.1891276041666667
epfl_p300,multiband_alpha_beta,42,4,0.5862268518518519,0.47863052740806133,0.013339466421343205,3.405416666666667,1.1891276041666667
epfl_p300,multiband_alpha_beta,42,5,0.5711805555555556,0.4732745389782387,0.013753327417923567,3.405416666666667,1.1891276041666667
epfl_p300,multiband_alpha_beta,42,6,0.5862268518518519,0.47153906462859274,-0.005154639175257936,3.405416666666667,1.1891276041666667
