ablation,dataset,n_bins,vocab_size,classifier,seed,accuracy_mean,accuracy_std,accuracy_ci_low,accuracy_ci_high,balanced_accuracy_mean,kappa_mean,timestamp
A9,bci_iv_2a,32,512,LogReg,123,0.27835648148148145,0.029576232266621847,0.259837962962963,0.29783950617283955,0.27835648148148145,0.03780864197530864,2026-03-12T03:36:53.023018
A9,bci_iv_2a,32,512,LogReg,456,0.2779706790123456,0.029524603679181576,0.2613763503086419,0.29803722993827164,0.2779706790123456,0.03729423868312758,2026-03-12T03:36:53.023519
A9,bci_iv_2a,32,512,LogReg,789,0.2785493827160494,0.02942992676627091,0.2611882716049383,0.2978395061728395,0.2785493827160494,0.03806584362139916,2026-03-12T03:36:53.025018
A9,bci_iv_2a,32,512,LogReg,2024,0.2770061728395061,0.028078893476741924,0.26021412037037034,0.2953414351851852,0.2770061728395061,0.03600823045267492,2026-03-12T03:36:53.025519
A9,bci_iv_2a,32,512,RF,42,0.24594907407407407,0.01582730825367748,0.23553240740740744,0.25675154320987653,0.24594907407407407,-0.0054012345679012525,2026-03-12T03:36:53.027019
A9,bci_iv_2a,32,512,RF,123,0.24594907407407407,0.01582730825367748,0.23514178240740743,0.2563657407407407,0.24594907407407407,-0.0054012345679012525,2026-03-12T03:36:53.027519
A9,bci_iv_2a,32,512,RF,456,0.24594907407407407,0.01582730825367748,0.23591338734567902,0.2561728395061728,0.24594907407407407,-0.0054012345679012525,2026-03-12T03:36:53.028518
A9,bci_iv_2a,32,512,RF,789,0.24594907407407407,0.01582730825367748,0.2347608024691358,0.25617766203703707,0.24594907407407407,-0.0054012345679012525,2026-03-12T03:36:53.029518
A9,bci_iv_2a,32,512,RF,2024,0.24594907407407407,0.01582730825367748,0.23591820987654324,0.2563705632716049,0.24594907407407407,-0.0054012345679012525,2026-03-12T03:36:53.030518
A9,bci_iv_2a,32,1024,LogReg,42,0.27391975308641975,0.03007898750698245,0.2563609182098765,0.29552951388888893,0.27391975308641975,0.031893004115226345,2026-03-12T03:44:26.472772
A9,bci_iv_2a,32,1024,LogReg,123,0.2735339506172839,0.02950947578561155,0.25578221450617283,0.29243827160493824,0.2735339506172839,0.03137860082304527,2026-03-12T03:44:26.474272
A9,bci_iv_2a,32,1024,LogReg,456,0.27372685185185186,0.02986918495500912,0.25578221450617283,0.2945746527777778,0.27372685185185186,0.031635802469135804,2026-03-12T03:44:26.475272
A9,bci_iv_2a,32,1024,LogReg,789,0.27372685185185186,0.03022584457685323,0.2552035108024691,0.2947627314814815,0.27372685185185186,0.03163580246913581,2026-03-12T03:44:26.476273
A9,bci_iv_2a,32,1024,LogReg,2024,0.2743055555555556,0.029394502544445127,0.25636574074074076,0.29513888888888895,0.2743055555555556,0.032407407407407426,2026-03-12T03:44:26.477273
A9,bci_iv_2a,32,1024,RF,42,0.25154320987654316,0.008403943252620357,0.2455632716049383,0.25636574074074076,0.25154320987654316,0.0020576131687242644,2026-03-12T03:44:26.478271
A9,bci_iv_2a,32,1024,RF,123,0.25154320987654316,0.008403943252620357,0.24594907407407407,0.2565634645061729,0.25154320987654316,0.0020576131687242644,2026-03-12T03:44:26.479272
A9,bci_iv_2a,32,1024,RF,456,0.25154320987654316,0.008403943252620357,0.24614197530864196,0.25675636574074073,0.25154320987654316,0.0020576131687242644,2026-03-12T03:44:26.480272
A9,bci_iv_2a,32,1024,RF,789,0.25154320987654316,0.008403943252620357,0.24594907407407407,0.25655864197530864,0.25154320987654316,0.0020576131687242644,2026-03-12T03:44:26.481273
A9,bci_iv_2a,32,1024,RF,2024,0.25154320987654316,0.008403943252620357,0.24614197530864196,0.25675154320987653,0.25154320987654316,0.0020576131687242644,2026-03-12T03:44:26.482273
A9,bci_iv_2a,64,128,LogReg,42,0.271604938271605,0.014154271857904436,0.2613763503086419,0.2802903163580247,0.271604938271605,0.028806584362139922,2026-03-12T03:50:49.608963
A9,bci_iv_2a,64,128,LogReg,123,0.2710262345679012,0.014091035777584618,0.2609953703703704,0.28009741512345676,0.2710262345679012,0.02803497942386833,2026-03-12T03:50:49.610963
A9,bci_iv_2a,64,128,LogReg,456,0.269675925925926,0.01589065997424304,0.2586757330246914,0.2797067901234568,0.269675925925926,0.026234567901234573,2026-03-12T03:50:49.611962
A9,bci_iv_2a,64,128,LogReg,789,0.27102623456790126,0.015623809206262801,0.2604166666666667,0.28125,0.27102623456790126,0.02803497942386833,2026-03-12T03:50:49.612962
A9,bci_iv_2a,64,128,LogReg,2024,0.27083333333333326,0.016162314865473308,0.2606047453703703,0.28009259259259256,0.27083333333333326,0.02777777777777779,2026-03-12T03:50:49.613961
A9,bci_iv_2a,64,128,RF,42,0.24710648148148145,0.01948779888944761,0.233984375,0.25829957561728395,0.24710648148148145,-0.0038580246913579985,2026-03-12T03:50:49.614462
A9,bci_iv_2a,64,128,RF,123,0.24710648148148145,0.01948779888944761,0.2334104938271605,0.25811149691358026,0.24710648148148145,-0.0038580246913579985,2026-03-12T03:50:49.615462
A9,bci_iv_2a,64,128,RF,456,0.24710648148148145,0.01948779888944761,0.2347463348765432,0.25829475308641975,0.24710648148148145,-0.0038580246913579985,2026-03-12T03:50:49.616462
A9,bci_iv_2a,64,128,RF,789,0.24710648148148145,0.01948779888944761,0.23359857253086416,0.25733024691358025,0.24710648148148145,-0.0038580246913579985,2026-03-12T03:50:49.617462
A9,bci_iv_2a,64,128,RF,2024,0.24710648148148145,0.01948779888944761,0.2330246913580247,0.2579137731481481,0.24710648148148145,-0.0038580246913579985,2026-03-12T03:50:49.618463
A9,bci_iv_2a,64,256,LogReg,42,0.27276234567901236,0.017388952298976756,0.26118344907407404,0.28414834104938275,0.27276234567901236,0.030349794238683128,2026-03-12T03:57:28.765222
A9,bci_iv_2a,64,256,LogReg,123,0.2741126543209876,0.015878947243253602,0.2640769675925926,0.28433641975308643,0.2741126543209877,0.03215020576131687,2026-03-12T03:57:28.767726
A9,bci_iv_2a,64,256,LogReg,456,0.2743055555555556,0.017244981974249243,0.2635030864197531,0.28607253086419754,0.2743055555555556,0.03240740740740739,2026-03-12T03:57:28.768727
A9,bci_iv_2a,64,256,LogReg,789,0.27372685185185186,0.016286165832720245,0.2629243827160494,0.28414834104938275,0.27372685185185186,0.03163580246913581,2026-03-12T03:57:28.769727
