dataset,classifier,vocab_size,seed,cv_strategy,fold,accuracy,balanced_accuracy,macro_f1,kappa,auc_roc
epfl_p300,BPE_Seq_Transformer,4096,2024,LOSO,0,0.8333333333333334,0.5,0.4545454545454545,0.0,0.530958236882716
epfl_p300,BPE_Seq_Transformer,4096,2024,LOSO,1,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5575641396604939
epfl_p300,BPE_Seq_Transformer,4096,2024,LOSO,2,0.8333333333333334,0.5,0.4545454545454545,0.0,0.6193913966049382
epfl_p300,BPE_Seq_Transformer,4096,2024,LOSO,3,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5835165895061728
epfl_p300,BPE_Seq_Transformer,4096,2024,LOSO,4,0.8333333333333334,0.5,0.4545454545454545,0.0,0.6190803433641976
epfl_p300,BPE_Seq_Transformer,4096,2024,LOSO,5,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5388310185185186
epfl_p300,BPE_Seq_Transformer,4096,2024,LOSO,6,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5922550154320988
epfl_p300,BPE_Seq_Transformer,4096,2024,LOSO,7,0.8321759259259259,0.5006944444444444,0.4575965917946764,0.0022935779816511,0.5489969135802469
epfl_p300,BPE_Seq_Transformer,4096,2024,LOSO,8,0.8333333333333334,0.5,0.4545454545454545,0.0,0.7059727044753086
epfl_p300,BPE_Seq_Transformer,4096,2024,LOSO,9,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5732397762345679
epfl_p300,BPE_Seq_CW_Transformer,4096,42,LOSO,0,0.8356481481481481,0.5097222222222222,0.4753335614095108,0.0318181818181819,0.6474922839506173
epfl_p300,BPE_Seq_CW_Transformer,4096,42,LOSO,1,0.8321759259259259,0.5006944444444444,0.4575965917946764,0.0022935779816511,0.612232349537037
epfl_p300,BPE_Seq_CW_Transformer,4096,42,LOSO,2,0.8327546296296297,0.5065972222222223,0.470951106157893,0.0214446952595938,0.6443262924382717
epfl_p300,BPE_Seq_CW_Transformer,4096,42,LOSO,3,0.8368055555555556,0.5159722222222223,0.488407446446644,0.0515695067264575,0.6186137635030864
epfl_p300,BPE_Seq_CW_Transformer,4096,42,LOSO,4,0.8350694444444444,0.5232638888888889,0.505076562991489,0.0726681127982648,0.6743079668209877
epfl_p300,BPE_Seq_CW_Transformer,4096,42,LOSO,5,0.8206018518518519,0.5118055555555555,0.4917087649115083,0.0352697095435685,0.5906876929012346
epfl_p300,BPE_Seq_CW_Transformer,4096,42,LOSO,6,0.8310185185185185,0.5055555555555555,0.4702658665334044,0.0179372197309418,0.523951099537037
epfl_p300,BPE_Seq_CW_Transformer,4096,42,LOSO,7,0.8315972222222222,0.5017361111111112,0.4607499235920836,0.0056947608200453,0.6054349922839506
epfl_p300,BPE_Seq_CW_Transformer,4096,42,LOSO,8,0.8414351851851852,0.5284722222222222,0.5116751101503325,0.09070796460177,0.7657118055555555
epfl_p300,BPE_Seq_CW_Transformer,4096,42,LOSO,9,0.8321759259259259,0.5298611111111111,0.5194236766697227,0.0899581589958158,0.6834635416666667
epfl_p300,BPE_Seq_CW_Transformer,4096,123,LOSO,0,0.8344907407407407,0.5076388888888889,0.4716387273349298,0.0250000000000001,0.6394675925925926
epfl_p300,BPE_Seq_CW_Transformer,4096,123,LOSO,1,0.8327546296296297,0.4996527777777778,0.4543732238711714,-0.0011547344110856,0.5889081790123456
epfl_p300,BPE_Seq_CW_Transformer,4096,123,LOSO,2,0.8368055555555556,0.5145833333333334,0.4853231939163498,0.0472972972972972,0.6427348572530864
epfl_p300,BPE_Seq_CW_Transformer,4096,123,LOSO,3,0.8373842592592593,0.521875,0.5006617490536526,0.0695364238410596,0.6427975501543209
epfl_p300,BPE_Seq_CW_Transformer,4096,123,LOSO,4,0.8350694444444444,0.5315972222222223,0.5212984662460403,0.0961945031712474,0.6626832561728394
epfl_p300,BPE_Seq_CW_Transformer,4096,123,LOSO,5,0.8217592592592593,0.5125,0.4923076923076923,0.0374999999999999,0.5691719714506174
epfl_p300,BPE_Seq_CW_Transformer,4096,123,LOSO,6,0.8321759259259259,0.5118055555555556,0.4831597881153154,0.0376106194690266,0.556324749228395
epfl_p300,BPE_Seq_CW_Transformer,4096,123,LOSO,7,0.8298611111111112,0.4979166666666667,0.4535104364326375,-0.0068493150684931,0.5839650848765432
epfl_p300,BPE_Seq_CW_Transformer,4096,123,LOSO,8,0.8431712962962963,0.5322916666666667,0.5184317935713162,0.1026490066225165,0.7656322337962962
epfl_p300,BPE_Seq_CW_Transformer,4096,123,LOSO,9,0.8333333333333334,0.5305555555555556,0.5201703099208614,0.092436974789916,0.6763310185185185
epfl_p300,BPE_Seq_CW_Transformer,4096,456,LOSO,0,0.8339120370370371,0.5059027777777778,0.4681622957763848,0.0193621867881548,0.6261067708333333
epfl_p300,BPE_Seq_CW_Transformer,4096,456,LOSO,1,0.8321759259259259,0.4993055555555555,0.4542008843967151,-0.0023041474654377,0.59775390625
epfl_p300,BPE_Seq_CW_Transformer,4096,456,LOSO,2,0.8339120370370371,0.5100694444444445,0.4777724542070541,0.0325842696629212,0.6502483603395062
epfl_p300,BPE_Seq_CW_Transformer,4096,456,LOSO,3,0.8356481481481481,0.5166666666666667,0.4908683473389356,0.0533333333333333,0.6545765817901235
epfl_p300,BPE_Seq_CW_Transformer,4096,456,LOSO,4,0.8368055555555556,0.5145833333333334,0.4853231939163498,0.0472972972972972,0.6462926793981483
epfl_p300,BPE_Seq_CW_Transformer,4096,456,LOSO,5,0.8234953703703703,0.5149305555555556,0.4959135753465929,0.0448851774530272,0.5838445216049382
epfl_p300,BPE_Seq_CW_Transformer,4096,456,LOSO,6,0.8327546296296297,0.509375,0.4772729413759644,0.0302013422818792,0.5420428240740741
epfl_p300,BPE_Seq_CW_Transformer,4096,456,LOSO,7,0.8298611111111112,0.4979166666666667,0.4535104364326375,-0.0068493150684931,0.6077883873456791
epfl_p300,BPE_Seq_CW_Transformer,4096,456,LOSO,8,0.8564814814814815,0.5736111111111111,0.5890243855658318,0.221757322175732,0.7798779899691357
epfl_p300,BPE_Seq_CW_Transformer,4096,456,LOSO,9,0.8379629629629629,0.5375,0.5309719071715233,0.1139240506329114,0.6710382908950617
epfl_p300,BPE_Seq_CW_Transformer,4096,789,LOSO,0,0.8350694444444444,0.509375,0.4750928084261417,0.0306122448979592,0.631715374228395
epfl_p300,BPE_Seq_CW_Transformer,4096,789,LOSO,1,0.8321759259259259,0.5034722222222222,0.464249059185768,0.0113636363636364,0.5967472029320987
epfl_p300,BPE_Seq_CW_Transformer,4096,789,LOSO,2,0.8356481481481481,0.5152777777777778,0.4878439754207854,0.0491071428571426,0.6386091820987655
epfl_p300,BPE_Seq_CW_Transformer,4096,789,LOSO,3,0.8368055555555556,0.51875,0.494453781512605,0.06,0.6364945023148147
epfl_p300,BPE_Seq_CW_Transformer,4096,789,LOSO,4,0.8350694444444444,0.5204861111111111,0.4993895862706211,0.0645514223194747,0.6681303047839506
epfl_p300,BPE_Seq_CW_Transformer,4096,789,LOSO,5,0.8263888888888888,0.525,0.5132339519318527,0.074074074074074,0.572776813271605
epfl_p300,BPE_Seq_CW_Transformer,4096,789,LOSO,6,0.8327546296296297,0.509375,0.4772729413759644,0.0302013422818792,0.5404742959104938
epfl_p300,BPE_Seq_CW_Transformer,4096,789,LOSO,7,0.8310185185185185,0.5,0.4572280525113271,0.0,0.6018132716049382
epfl_p300,BPE_Seq_CW_Transformer,4096,789,LOSO,8,0.8628472222222222,0.6010416666666667,0.6298290855548415,0.2904191616766467,0.7788218557098765
epfl_p300,BPE_Seq_CW_Transformer,4096,789,LOSO,9,0.8379629629629629,0.5305555555555556,0.5178571428571428,0.0948275862068966,0.6855637538580247
epfl_p300,BPE_Seq_CW_Transformer,4096,2024,LOSO,0,0.8333333333333334,0.5027777777777778,0.4613373049547131,0.0091743119266053,0.6315851658950616
epfl_p300,BPE_Seq_CW_Transformer,4096,2024,LOSO,1,0.8327546296296297,0.5010416666666667,0.4577808179019885,0.0034482758620689,0.6205512152777778
epfl_p300,BPE_Seq_CW_Transformer,4096,2024,LOSO,2,0.8368055555555556,0.5215277777777778,0.5003424727764904,0.068281938325991,0.6361834490740741
epfl_p300,BPE_Seq_CW_Transformer,4096,2024,LOSO,3,0.8356481481481481,0.5194444444444445,0.4967988023706499,0.0616740088105726,0.6423418209876542
epfl_p300,BPE_Seq_CW_Transformer,4096,2024,LOSO,4,0.8362268518518519,0.5225694444444444,0.5029026418055641,0.0711159737417942,0.6735315393518518
epfl_p300,BPE_Seq_CW_Transformer,4096,2024,LOSO,5,0.8333333333333334,0.5277777777777778,0.514939804129499,0.0847457627118642,0.5858072916666667
epfl_p300,BPE_Seq_CW_Transformer,4096,2024,LOSO,6,0.8327546296296297,0.5079861111111111,0.474133237860065,0.0258426966292133,0.5571421682098765
epfl_p300,BPE_Seq_CW_Transformer,4096,2024,LOSO,7,0.828125,0.496875,0.452991452991453,-0.0102040816326529,0.6099344135802469
epfl_p300,BPE_Seq_CW_Transformer,4096,2024,LOSO,8,0.8333333333333334,0.5,0.4545454545454545,0.0,0.6527681327160493
epfl_p300,BPE_Seq_CW_Transformer,4096,2024,LOSO,9,0.8344907407407407,0.5284722222222222,0.5156627922930673,0.0872340425531915,0.6581693672839506
epfl_p300,EEGNet,4096,42,LOSO,0,0.8686342592592593,0.6309027777777778,0.6682361598024249,0.3563327032136105,0.8620804398148147
epfl_p300,EEGNet,4096,42,LOSO,1,0.9010416666666666,0.7336805555555556,0.7811431826110271,0.5674536256323778,0.9410590277777776
epfl_p300,EEGNet,4096,42,LOSO,2,0.8420138888888888,0.7857638888888889,0.7492567967287894,0.5012180267965896,0.8654079861111111
epfl_p300,EEGNet,4096,42,LOSO,3,0.8917824074074074,0.7447916666666667,0.7772801429218335,0.5568720379146919,0.8994936342592593
epfl_p300,EEGNet,4096,42,LOSO,4,0.8958333333333334,0.7944444444444445,0.8053932303072013,0.6109510086455332,0.9309244791666668
epfl_p300,EEGNet,4096,42,LOSO,5,0.8680555555555556,0.6541666666666667,0.691022021456804,0.3936170212765957,0.8552445023148149
epfl_p300,EEGNet,4096,42,LOSO,6,0.8576388888888888,0.5923611111111111,0.6167215467899636,0.2649402390438246,0.8598741319444444
epfl_p300,EEGNet,4096,42,LOSO,7,0.8587962962962963,0.7291666666666667,0.7369744879626303,0.4741379310344827,0.8468798225308641
epfl_p300,EEGNet,4096,42,LOSO,8,0.9270833333333334,0.8381944444444445,0.8600331197350422,0.720414201183432,0.9576268325617284
epfl_p300,EEGNet,4096,42,LOSO,9,0.913773148148148,0.7913194444444445,0.8255069489672615,0.6524105754276828,0.9458285108024692
epfl_p300,EEGNet,4096,123,LOSO,0,0.8657407407407407,0.65,0.6856013551665726,0.3829787234042553,0.8539954668209877
epfl_p300,EEGNet,4096,123,LOSO,1,0.8865740740740741,0.6819444444444445,0.7299414413839735,0.4712230215827337,0.9340277777777776
epfl_p300,EEGNet,4096,123,LOSO,2,0.8350694444444444,0.7829861111111112,0.7422400640631419,0.4880239520958084,0.86440731095679
epfl_p300,EEGNet,4096,123,LOSO,3,0.8987268518518519,0.7697916666666667,0.7977450986293619,0.5967741935483871,0.9103949652777776
epfl_p300,EEGNet,4096,123,LOSO,4,0.9010416666666666,0.815625,0.8196113336300253,0.639240506329114,0.9365644290123456
epfl_p300,EEGNet,4096,123,LOSO,5,0.8605324074074074,0.6038194444444445,0.6326527371890941,0.2925636007827787,0.856785300925926
epfl_p300,EEGNet,4096,123,LOSO,6,0.8616898148148148,0.6086805555555556,0.63916175564749,0.3038834951456312,0.8651065779320989
epfl_p300,EEGNet,4096,123,LOSO,7,0.8541666666666666,0.7236111111111111,0.7299330191019598,0.4600000000000001,0.8390552662037037
epfl_p300,EEGNet,4096,123,LOSO,8,0.9369212962962964,0.8677083333333333,0.881980747432709,0.7640692640692641,0.968188175154321
epfl_p300,EEGNet,4096,123,LOSO,9,0.910300925925926,0.8128472222222223,0.82964682117432,0.6595900439238653,0.9354697145061728
epfl_p300,EEGNet,4096,456,LOSO,0,0.8657407407407407,0.6430555555555555,0.678990439280624,0.3718411552346571,0.8585768711419752
epfl_p300,EEGNet,4096,456,LOSO,1,0.8917824074074074,0.703125,0.7511626134024548,0.5104712041884817,0.9335358796296296
epfl_p300,EEGNet,4096,456,LOSO,2,0.8315972222222222,0.7822916666666666,0.7390707383935702,0.4822064056939501,0.8640745563271606
epfl_p300,EEGNet,4096,456,LOSO,3,0.8767361111111112,0.7524305555555555,0.7659017607105172,0.5322108345534406,0.8928698881172838
epfl_p300,EEGNet,4096,456,LOSO,4,0.902199074074074,0.8065972222222222,0.8175546885493751,0.635251798561151,0.934765625
epfl_p300,EEGNet,4096,456,LOSO,5,0.8634259259259259,0.6319444444444444,0.6663874345549738,0.3492647058823529,0.8516179591049382
epfl_p300,EEGNet,4096,456,LOSO,6,0.8651620370370371,0.6052083333333333,0.636076695925224,0.3023952095808383,0.8893952546296297
epfl_p300,EEGNet,4096,456,LOSO,7,0.8524305555555556,0.703125,0.7162972620599739,0.4333333333333333,0.8453751929012345
epfl_p300,EEGNet,4096,456,LOSO,8,0.9380787037037036,0.8697916666666667,0.8841462383055034,0.7683982683982684,0.964696662808642
epfl_p300,EEGNet,4096,456,LOSO,9,0.9155092592592592,0.8090277777777778,0.8347516243974009,0.6701807228915663,0.9437861689814816
epfl_p300,EEGNet,4096,789,LOSO,0,0.8651620370370371,0.6246527777777778,0.6594670715152643,0.3393194706994328,0.8623215663580247
epfl_p300,EEGNet,4096,789,LOSO,1,0.8842592592592593,0.6791666666666667,0.7255809964840065,0.4623655913978495,0.9244068287037036
epfl_p300,EEGNet,4096,789,LOSO,2,0.8298611111111112,0.7923611111111111,0.7415757999963375,0.488399071925754,0.8628327546296296
epfl_p300,EEGNet,4096,789,LOSO,3,0.8923611111111112,0.7548611111111112,0.7832583005823692,0.5681114551083591,0.9029031635802468
epfl_p300,EEGNet,4096,789,LOSO,4,0.8993055555555556,0.7645833333333334,0.7958894401133947,0.5934579439252337,0.9258150077160494
epfl_p300,EEGNet,4096,789,LOSO,5,0.8686342592592593,0.6545138888888888,0.6917445381268257,0.3952042628774423,0.8664207175925925
epfl_p300,EEGNet,4096,789,LOSO,6,0.859375,0.5864583333333333,0.6087711207077271,0.254601226993865,0.8863474151234567
epfl_p300,EEGNet,4096,789,LOSO,7,0.8478009259259259,0.7086805555555555,0.7160762312928145,0.4323741007194244,0.8504099151234568
epfl_p300,EEGNet,4096,789,LOSO,8,0.9346064814814816,0.8579861111111111,0.8761812665066597,0.7525547445255475,0.9640842013888888
epfl_p300,EEGNet,4096,789,LOSO,9,0.9172453703703703,0.8225694444444445,0.8418772216658614,0.6840942562592047,0.9481192129629628
epfl_p300,EEGNet,4096,2024,LOSO,0,0.8674768518518519,0.6302083333333334,0.6668257973584305,0.3531073446327684,0.857055362654321
epfl_p300,EEGNet,4096,2024,LOSO,1,0.8946759259259259,0.7131944444444445,0.7611519533385989,0.5293103448275862,0.9390022183641976
epfl_p300,EEGNet,4096,2024,LOSO,2,0.8211805555555556,0.784375,0.7314101780548425,0.4690721649484536,0.8570216049382716
epfl_p300,EEGNet,4096,2024,LOSO,3,0.8796296296296297,0.7402777777777778,0.7623152676783574,0.5258358662613982,0.896462673611111
epfl_p300,EEGNet,4096,2024,LOSO,4,0.8964120370370371,0.789236111111111,0.8038623602185141,0.608029197080292,0.9323832947530863
epfl_p300,EEGNet,4096,2024,LOSO,5,0.8674768518518519,0.6288194444444445,0.6653131303733714,0.3506616257088846,0.8684413580246912
epfl_p300,EEGNet,4096,2024,LOSO,6,0.8611111111111112,0.5916666666666667,0.6165623751830649,0.2682926829268293,0.8788507908950616
epfl_p300,EEGNet,4096,2024,LOSO,7,0.8501157407407407,0.7045138888888889,0.715345333446122,0.431185944363104,0.836619888117284
epfl_p300,EEGNet,4096,2024,LOSO,8,0.9351851851851852,0.8569444444444445,0.8767195538014274,0.7536656891495601,0.966505111882716
epfl_p300,EEGNet,4096,2024,LOSO,9,0.9050925925925926,0.8055555555555556,0.820568473358035,0.641399416909621,0.931057098765432
epfl_p300,VQ_LogReg,4096,42,LOSO,0,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5511935763888889
epfl_p300,VQ_LogReg,4096,42,LOSO,1,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5228178047839507
epfl_p300,VQ_LogReg,4096,42,LOSO,2,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5772424768518519
epfl_p300,VQ_LogReg,4096,42,LOSO,3,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5530176986882717
epfl_p300,VQ_LogReg,4096,42,LOSO,4,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5777174961419753
epfl_p300,VQ_LogReg,4096,42,LOSO,5,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5791980131172839
epfl_p300,VQ_LogReg,4096,42,LOSO,6,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5315055941358025
epfl_p300,VQ_LogReg,4096,42,LOSO,7,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5205656828703704
epfl_p300,VQ_LogReg,4096,42,LOSO,8,0.8333333333333334,0.5,0.4545454545454545,0.0,0.6486376350308641
epfl_p300,VQ_LogReg,4096,42,LOSO,9,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5806568287037036
epfl_p300,VQ_LogReg,4096,123,LOSO,0,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5511887538580247
epfl_p300,VQ_LogReg,4096,123,LOSO,1,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5228178047839507
epfl_p300,VQ_LogReg,4096,123,LOSO,2,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5772400655864198
epfl_p300,VQ_LogReg,4096,123,LOSO,3,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5530164930555556
epfl_p300,VQ_LogReg,4096,123,LOSO,4,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5777223186728394
epfl_p300,VQ_LogReg,4096,123,LOSO,5,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5792040412808642
epfl_p300,VQ_LogReg,4096,123,LOSO,6,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5314983603395061
epfl_p300,VQ_LogReg,4096,123,LOSO,7,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5205656828703704
epfl_p300,VQ_LogReg,4096,123,LOSO,8,0.8333333333333334,0.5,0.4545454545454545,0.0,0.6486376350308642
epfl_p300,VQ_LogReg,4096,123,LOSO,9,0.8333333333333334,0.5,0.4545454545454545,0.0,0.580666473765432
epfl_p300,VQ_LogReg,4096,456,LOSO,0,0.8333333333333334,0.5,0.4545454545454545,0.0,0.551195987654321
epfl_p300,VQ_LogReg,4096,456,LOSO,1,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5228238329475309
epfl_p300,VQ_LogReg,4096,456,LOSO,2,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5772352430555555
epfl_p300,VQ_LogReg,4096,456,LOSO,3,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5530068479938272
epfl_p300,VQ_LogReg,4096,456,LOSO,4,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5777174961419753
epfl_p300,VQ_LogReg,4096,456,LOSO,5,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5791980131172839
epfl_p300,VQ_LogReg,4096,456,LOSO,6,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5315055941358025
epfl_p300,VQ_LogReg,4096,456,LOSO,7,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5205717110339507
epfl_p300,VQ_LogReg,4096,456,LOSO,8,0.8333333333333334,0.5,0.4545454545454545,0.0,0.6486376350308642
epfl_p300,VQ_LogReg,4096,456,LOSO,9,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5806712962962963
epfl_p300,VQ_LogReg,4096,789,LOSO,0,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5511935763888889
epfl_p300,VQ_LogReg,4096,789,LOSO,1,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5228129822530865
epfl_p300,VQ_LogReg,4096,789,LOSO,2,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5772376543209877
epfl_p300,VQ_LogReg,4096,789,LOSO,3,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5530116705246915
epfl_p300,VQ_LogReg,4096,789,LOSO,4,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5777150848765432
epfl_p300,VQ_LogReg,4096,789,LOSO,5,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5792088638117284
epfl_p300,VQ_LogReg,4096,789,LOSO,6,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5315007716049382
epfl_p300,VQ_LogReg,4096,789,LOSO,7,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5205729166666666
epfl_p300,VQ_LogReg,4096,789,LOSO,8,0.8333333333333334,0.5,0.4545454545454545,0.0,0.6486400462962963
epfl_p300,VQ_LogReg,4096,789,LOSO,9,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5806628568672839
epfl_p300,VQ_LogReg,4096,2024,LOSO,0,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5511827256944444
epfl_p300,VQ_LogReg,4096,2024,LOSO,1,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5228081597222223
epfl_p300,VQ_LogReg,4096,2024,LOSO,2,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5772400655864198
epfl_p300,VQ_LogReg,4096,2024,LOSO,3,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5530068479938272
epfl_p300,VQ_LogReg,4096,2024,LOSO,4,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5777126736111111
epfl_p300,VQ_LogReg,4096,2024,LOSO,5,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5792040412808641
epfl_p300,VQ_LogReg,4096,2024,LOSO,6,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5314983603395061
epfl_p300,VQ_LogReg,4096,2024,LOSO,7,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5205777391975308
epfl_p300,VQ_LogReg,4096,2024,LOSO,8,0.8333333333333334,0.5,0.4545454545454545,0.0,0.6486328125
epfl_p300,VQ_LogReg,4096,2024,LOSO,9,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5806712962962963
epfl_p300,Chronos_Binning,4096,42,LOSO,0,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5037905092592592
epfl_p300,Chronos_Binning,4096,42,LOSO,1,0.8333333333333334,0.5,0.4545454545454545,0.0,0.548290412808642
epfl_p300,Chronos_Binning,4096,42,LOSO,2,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5387900270061728
epfl_p300,Chronos_Binning,4096,42,LOSO,3,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5387285397376543
epfl_p300,Chronos_Binning,4096,42,LOSO,4,0.8333333333333334,0.5,0.4545454545454545,0.0,0.556201774691358
epfl_p300,Chronos_Binning,4096,42,LOSO,5,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5154513888888889
epfl_p300,Chronos_Binning,4096,42,LOSO,6,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5246889467592593
epfl_p300,Chronos_Binning,4096,42,LOSO,7,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5274112654320987
epfl_p300,Chronos_Binning,4096,42,LOSO,8,0.8333333333333334,0.5,0.4545454545454545,0.0,0.6622588734567901
epfl_p300,Chronos_Binning,4096,42,LOSO,9,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5694516782407407
epfl_p300,Chronos_Binning,4096,123,LOSO,0,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5037880979938272
epfl_p300,Chronos_Binning,4096,123,LOSO,1,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5482976466049383
epfl_p300,Chronos_Binning,4096,123,LOSO,2,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5388093171296297
epfl_p300,Chronos_Binning,4096,123,LOSO,3,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5387176890432099
epfl_p300,Chronos_Binning,4096,123,LOSO,4,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5561993634259259
epfl_p300,Chronos_Binning,4096,123,LOSO,5,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5154489776234568
epfl_p300,Chronos_Binning,4096,123,LOSO,6,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5246913580246914
epfl_p300,Chronos_Binning,4096,123,LOSO,7,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5274052372685185
epfl_p300,Chronos_Binning,4096,123,LOSO,8,0.8333333333333334,0.5,0.4545454545454545,0.0,0.6622685185185185
epfl_p300,Chronos_Binning,4096,123,LOSO,9,0.8333333333333334,0.5,0.4545454545454545,0.0,0.569458912037037
epfl_p300,Chronos_Binning,4096,456,LOSO,0,0.8333333333333334,0.5,0.4545454545454545,0.0,0.503783275462963
epfl_p300,Chronos_Binning,4096,456,LOSO,1,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5482855902777779
epfl_p300,Chronos_Binning,4096,456,LOSO,2,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5387876157407407
epfl_p300,Chronos_Binning,4096,456,LOSO,3,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5387176890432099
epfl_p300,Chronos_Binning,4096,456,LOSO,4,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5561921296296297
epfl_p300,Chronos_Binning,4096,456,LOSO,5,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5154646508487655
epfl_p300,Chronos_Binning,4096,456,LOSO,6,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5246985918209877
epfl_p300,Chronos_Binning,4096,456,LOSO,7,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5274088541666666
epfl_p300,Chronos_Binning,4096,456,LOSO,8,0.8333333333333334,0.5,0.4545454545454545,0.0,0.6622661072530864
epfl_p300,Chronos_Binning,4096,456,LOSO,9,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5694540895061728
epfl_p300,Chronos_Binning,4096,789,LOSO,0,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5037880979938272
epfl_p300,Chronos_Binning,4096,789,LOSO,1,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5482976466049383
epfl_p300,Chronos_Binning,4096,789,LOSO,2,0.8333333333333334,0.5,0.4545454545454545,0.0,0.538794849537037
epfl_p300,Chronos_Binning,4096,789,LOSO,3,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5387140721450617
epfl_p300,Chronos_Binning,4096,789,LOSO,4,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5562090084876543
epfl_p300,Chronos_Binning,4096,789,LOSO,5,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5154429494598765
epfl_p300,Chronos_Binning,4096,789,LOSO,6,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5246889467592593
epfl_p300,Chronos_Binning,4096,789,LOSO,7,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5274040316358024
epfl_p300,Chronos_Binning,4096,789,LOSO,8,0.8333333333333334,0.5,0.4545454545454545,0.0,0.6622721354166666
epfl_p300,Chronos_Binning,4096,789,LOSO,9,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5694565007716049
epfl_p300,Chronos_Binning,4096,2024,LOSO,0,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5037808641975309
epfl_p300,Chronos_Binning,4096,2024,LOSO,1,0.8333333333333334,0.5,0.4545454545454545,0.0,0.5482952353395062
epfl_p300,Chronos_Binning,4096,2024,LOSO,2,0.8333333333333334,0.5,0.4545454545454545,0.0,0.538796055169753
